smiles,Mutagenicity_top20_6_brics_mol,group
CCCCCCCCCCCCc1ccc(-c2ccc(-c3ccc(CCCCCCCCCCCC)cc3)cc2)cc1,-1,test
C[N+](C)(C)c1ccc(-c2cc([N+](C)(C)C)ncn2)cc1,-1,test
CCC(C)NP(=O)(Oc1ccc(F)cc1)OC1C(=O)OC2C(C(=O)O)C(=O)OC12,-1,test
OC1OC(C2C(O)OC(C(F)(F)F)C(O)C2O)C(O)C(O)C1c1ccccc1,-1,test
OCc1cccc(C2CC(O)C(CO)O2)c1,-1,test
Cc1cc2c(cc1-c1ccccc1-c1ccccc1-c1cc3c(cc1C)C(C)(C)[C@@H](C)C3(C)C)C(C)(C)[C@H](C)C2(C)C,-1,test
CCC1C(O)OC(C(=O)O)C(O)C1O,-1,test
Cc1ccc(C2OC(c3ccc(I)cc3)C(O)C(O)C2O)c(O)c1C1OC(c2ccc(I)cc2)C(O)C(O)C1O,-1,test
Clc1ccc(-c2ccccc2-c2ccccc2-c2ccc(Cl)cc2Cl)c(Cl)c1,-1,test
Cc1cc(CO)cc(-c2cc(-c3cc(C)c(N)c(C(C)(C)C)c3)cc(C)c2N)c1N,-1,test
CCCCCCCCCCCCc1ccc(-c2ccc(-c3ccc([C@@]4(O)[C@H](C)CC5C6CCC7=CC(=O)C=C[C@]7(C)[C@@]6(F)[C@@H](O)C[C@@]54C)cc3)cc2)cc1,-1,test
CC1CCC(c2cn(-c3cn(-c4cn(C5CCC(C)C(S)C5)c(=O)nc4N)c(=O)nc3N)c(=O)nc2N)CC1S,-1,test
CN(C)c1cc2c3ccc4c(=O)c5c(-c6cccc7c(=O)c8c(ccc9c%10cc(-c%11cc%12c%13ccc%14c(=O)c%15c(-n%16cc(I)c(=O)[nH]c%16=O)cccc%15c(=O)c%14c%13[nH]c%12c%12c(=O)c%13ccccc%13c(=O)c%11%12)c%11c(=O)c%12ccccc%12c(=O)c%11c%10[nH]c98)c(=O)c67)cccc5c(=O)c4c3[nH]c2c2c(=O)c3ccccc3c(=O)c12,-1,test
O=C1c2ccccc2C(=O)C1c1ccc(-c2ccccc2)cc1,-1,test
CCC1=C(CC2NCCc3cc(-c4ccccc4)c(-c4ccccc4)cc32)CC2c3cc(-c4ccccc4)c(-c4ccc(F)cc4)cc3CCN2C1,-1,test
CCc1c(-c2ncn(C)c2-c2c(-c3ccccc3)ncn2C)ncn1C,-1,test
N=c1ccn2c(n1)O[C@@H]1[C@@H]2O[C@H](c2ccc(-c3ccc(C4CCC5OC5C4)cc3)cc2)[C@H]1O,-1,test
CN(C)C1CCN(C2CCN(C3CCN(c4ccccc4)CC3)CC2)CC1,-1,test
CCC(C)(C)c1ccc(-c2ccc(Cl)cc2)cc1,-1,test
Cc1cc(OS(=O)(=O)c2ccc(F)cc2)c(O)c(-c2cc(C)cc(-n3nc(C)cc3C)c2O)c1,-1,test
Clc1ccc(-c2cc(-c3ccc(Cl)cc3)ncn2)cc1,-1,test
CCC#C[C@@H](C)c1ccc(N)cc1-c1ccc(N)cc1C1CC(O)C(C(=O)O)O1,-1,test
FC(F)(F)c1nc(Cl)cc(-c2nc(Cl)cc(N3CCC(C(F)(F)F)CC3)n2)n1,-1,test
O=C(O)c1ccccc1-c1ccccc1-c1ccccc1,-1,test
Cc1cc(-c2cc(C)c(N)c(C(C)(C)C)c2)cc(-c2cc(C3(O)CCC(O)C(O)C3O)cc(C)c2N)c1N,-1,test
CC1(C)OC1c1cccc(-c2cccc(C3OC3(C)C)c2)c1,-1,test
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@@H](F)C4=CC(=O)C(Br)=C[C@@]43C)[C@@H]1CCC2(c1ccc2c(c1)C(=O)C1(CC1)O2)c1ccc2c(c1)C(=O)C1(CC1)O2,-1,test
Cc1cc(-c2ccc(CC(C)O)cc2)ccc1N=Nc1cccnc1,-1,test
C=C[C@H]1CN2CC[C@H]1C[C@H]2c1ccc(C)c(-c2c(C)ccc([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2O)c1O,-1,test
OC1CC(c2ccccc2)OC1c1ccc(Br)cc1,-1,test
Cc1cc(-c2cc(C)c(N)c(OS(=O)(=O)O)c2)cc(CC(OS(=O)(=O)O)C(=O)O)c1N,-1,test
C=C(C)C1CC=C(C)C(c2ccc(-c3ccc(C4CC5c6cccc7[nH]cc(c67)CC5N(C)C4)cc3)cc2)C1,-1,test
CC1=CC2OC3CC(n4cnc5c(N)nc(O)nc54)C(C)(C2(C)CC1=O)C31CO1,-1,test
O=C(O)c1ccccc1C(F)(F)F,-1,test
Cc1cc(-c2ccc(F)cc2)c(O)c(-c2ccc(F)cc2)c1,-1,test
CCC(C)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,-1,test
O=S(=O)(O)O[C@@H]1O[C@H](c2ccc([C@@H]3O[C@H](OS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)[C@@H](O)[C@H](O)[C@H]1O,-1,test
Cn1cnc(CO)c1-c1ncn(C)c1-c1c(CCl)ncn1C,-1,test
Cc1c(C(C)(C)C)c(=O)n(-c2c(C)n(C)n(C(C)(C)C)c2=O)n1C,-1,test
CC(=O)c1cccc2c(=O)c3c(ccc4c5cc(-c6cccc7c(=O)c8c(ccc9c%10cc(-n%11cnc%12c(N)ncnc%12%11)c%11c(=O)c%12ccccc%12c(=O)c%11c%10[nH]c98)c(=O)c67)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12,-1,test
Brc1ccc(C2CCN(c3ccc(Br)cc3)CC2)cc1,-1,test
Cc1cc2c(cc1CCO)C(C)(C)CC(C)C2(C)C,-1,test
Cc1cc(C(=O)O)c(O)c(-c2cc(C)cc(-n3nc(C)cc3C)c2O)c1,-1,test
Cc1cc(Cl)c(-c2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc(-c6ccc(N=Nc7ccc(-c8c(Cl)cc(C)cc8Cl)nc7)cc6)cc5)cn4)nc3)cc2)c(Cl)c1,-1,test
CN(C)c1ccc(-c2ccc(Br)cc2)cc1,-1,test
Cc1cc(-c2cc3ccc(C4=NCCN4)cc3[nH]2)c2c(O)cc(N3CCC(N4CCC(c5cc6ccc(C7=NCCN7)cc6[nH]5)CC4)CC3)c(O)c2c1,-1,test
Cc1cc(-c2ccc(F)cc2)c(O)c(-c2cc(C)cc(-c3cc(C)cc(-c4ccc(F)cc4)c3O)c2O)c1,-1,test
Nc1nc(O)nc2c1ncn2C1OC(n2cc(C3CC(O)C(C(=O)O)O3)c(=O)[nH]c2=O)CC1O,-1,test
CSc1ccc(-c2ccc(-c3ccc(-n4cc(Br)c(=O)[nH]c4=O)cc3)cc2)cc1,-1,test
CC1=CC2OC3C(O)C(n4cc(C=CBr)c(O)nc4=O)C(C)(C34CO4)C2(c2ccccc2-c2ccccc2-n2cc(C=CBr)c(O)nc2=O)C(O)C1=O,-1,test
CCc1c2n(c3cc(-c4cc5c(cc4F)c(=O)c(-c4cc6c(cc4F)c(=O)c(-c4ccccc4)c4n6C(C)S4)c4n5C(C)S4)c(F)cc3c1=O)C(C)S2,-1,test
[CH2-][N+](C)(C)c1cc(C)c(N)c([N+]([CH2-])(C)C)c1,-1,test
Cc1cc(-c2ccc(C#N)cc2)c(O)c(-n2cnc3c2ncn2ccnc32)c1,-1,test
OC1COC(c2nc(Cl)cc(-c3nc(Cl)cc(-c4ccc(Cl)cc4Cl)n3)n2)C(O)C1O,-1,test
CCCCCCCCCCCCC1OC(c2ccc(S(=O)(=O)Cl)cc2)C(O)C(O)C1O,-1,test
Cc1cc(C)n(-c2ccc(Cl)cc2Cl)n1,-1,test
COc1c(-c2c(C3(O)CCC(O)C(O)C3O)ncn2C)ncn1C,-1,test
Fc1ccc(-c2ccc(-c3ccc(-c4ccc(Cl)cc4)cc3)cc2)cc1,-1,test
O=C(O)C1C(=O)OC2C(c3ccccc3)C(=O)OC12,-1,test
CC1=CC2OC3C(O)C(n4cc(C=CBr)c(O)nc4=O)C(C)(C34CO4)C2(c2ccccc2C2C(O)C3OC4C=C(C)C(=O)C(O)C4(n4cc(C=CBr)c(O)nc4=O)C2(C)C32CO2)C(O)C1=O,-1,test
N[C@H](Cc1cc(-c2cc(-c3ccc(Br)cc3)ncn2)ncn1)C(=O)O,-1,test
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)c1ccccc1,-1,test
CCc1c2n(c3cc(-c4cc5c(cc4F)c(=O)c(-c4c6n(c7cc(-c8ccccc8)c(F)cc7c4=O)C(C)S6)c4n5C(C)S4)c(F)cc3c1=O)C(C)S2,-1,test
FC(F)(F)c1ccccc1,-1,test
Cc1cc(O)c(-c2cc(-c3cc(-c4c(O)cc(C)oc4=O)ncn3)ncn2)c(=O)o1,-1,test
O=c1c2ccc3c4cc(CCO)c5c(=O)c6ccccc6c(=O)c5c4[nH]c3c2c(=O)c2cccc(-c3cc4c5ccc6c(=O)c7c(CCO)cccc7c(=O)c6c5[nH]c4c4c(=O)c5ccccc5c(=O)c34)c12,-1,test
Cc1cc(-c2cc(O)c3c(C(F)(F)F)cc(C)cc3c2O)c2c(O)cc(-c3cc(C)cc4c(O)c(C(F)(F)F)cc(O)c34)c(O)c2c1,-1,test
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)[C@H]1O[C@@H](c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,-1,test
O=C(O)Cc1ccc(O)cc1,-1,test
Oc1cc2c(cc1O)C(Cc1ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc(-c6ccc(N=Nc7ccc(-c8ccccc8C8=CCCC8)cc7)cc6)cc5)cc4)cc3)cc1)NCC2,-1,test
O=S(=O)(O)CNc1ccc(-c2ccc(-c3ccc(-c4ccc(Cl)cc4Cl)cc3)cc2)cc1,-1,test
Cc1cc(-c2cc(C)c(N)c(-c3cc(C)c(N)c(CC(=O)O)c3)c2)cc(CC(=O)O)c1N,-1,test
CCCCCCCCc1cc2ccc(-c3ccc4cc(-c5ccc6cc(CCCCCCCC)c(=O)oc6c5)c(=O)oc4c3)cc2oc1=O,-1,test
CC1(C)Cc2cccc(CCCC(=O)O)c2O1,-1,test
Nc1ccccc1C(=O)O,-1,test
O=S(=O)(O)Oc1cc2ccc(C3=NCCN3)cc2[nH]1,-1,test
CC1(C)Cc2cccc(-c3ccc(-c4ccc(-c5ccc(Br)cc5)cc4)cc3)c2O1,-1,test
O=S(=O)(O)Oc1ccc(-c2ccc([C@@H]3O[C@H](OS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)cc1,-1,test
Clc1ccc(-c2ccc(-c3ccc(C4CCC5OC5C4)cc3)cc2)cc1,-1,test
CC1CCC(c2cn(-c3cn(-c4cn(-c5ccccc5)c(=O)nc4N)c(=O)nc3N)c(=O)nc2N)CC1S,-1,test
O=c1[nH]c(=O)n(-c2ccccc2)cc1-c1cn(-c2ccccc2)c(=O)[nH]c1=O,-1,test
O=C1c2ccccc2C(=O)C1c1ccc(O)cc1C1OC(CO)C(O)C(O)C1O,-1,test
CCCCCCCCc1cc2ccc(-c3cc4ccc(-c5ccc6cc(-n7cc(O)c(N)nc7=O)c(=O)oc6c5)cc4oc3=O)cc2oc1=O,-1,test
Fc1ccc(-c2ccc(C3=NCCN3)cc2)cc1,-1,test
CCCCCCCCCCCCCCc1ccc(-c2ccc(CCCCCCCCCCCCCC)cc2)cc1,-1,test
CN(c1ccc(F)cc1)c1ccc(N(C)c2ccc(F)cc2)cc1,-1,test
CCC(C)c1ccccc1,-1,test
CCc1ccc(C2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC32C)cc1,-1,test
c1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1,-1,test
O=c1[nH]c(=O)n(-c2ccccc2-c2ccccc2-n2cc(/C=C/Br)c(=O)[nH]c2=O)cc1/C=C/Br,-1,test
C[C@]1(n2cnc3c2ncn2ccnc32)O[C@]2(O)[C@H]3CCCN3C(=O)[C@@H](c3ccccc3-c3ccccc3-n3cnc4c3ncn3ccnc43)N2C1=O,-1,test
Cc1cc(C(=O)O)c(O)c(-c2cc(C)cc(-c3cc(C)cc(-n4nc(C)cc4C)c3O)c2O)c1,-1,test
CCCCCCCCCCCCCCc1ccc(-c2ccc(-c3ccc(C4(O)C(=O)OC5C(O)COC54O)cc3)cc2)cc1,-1,test
O=[N+]([O-])Oc1ccc(N=Nc2ccc(-c3ccc(N=Nc4ccc(-c5ccc(N=Nc6ccc(CO)nc6)cc5)nc4)cc3)nc2)cc1,-1,test
OC1C(O)C(n2cnc3c2ncn2ccnc32)OC(n2cnc3c2ncn2ccnc32)C1O,-1,test
CCc1ccc(-c2ccc(-c3ccc(-c4cccc5c4OC(C)(C)C5)cc3)cc2)cc1,-1,test
Cc1cc(-c2ccccc2)c2c(O)cc(-c3cc(O)c4c(-c5cc(O)c6c(-c7ccccc7)cc(C)cc6c5O)cc(C)cc4c3O)c(O)c2c1,-1,test
O=S(=O)(O)O[C@@H]1O[C@H](c2cc3ccc(C4=NCCN4)cc3[nH]2)[C@@H](O)[C@H](O)[C@H]1OS(=O)(=O)O,-1,test
CCCCCCCCCCCCCCCCCC1=NCCN1c1cc(C(=O)C2C(N3CCN=C3CCCCCCCCCCCCCCCCC)C3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl)ncn1,-1,test
CCc1c(-c2ncn(C)c2-c2ncn(C)c2CC)ncn1C,-1,test
Cc1cc(-c2cc(C(O)CCC#N)cc(C)c2N)cc(CCl)c1N,-1,test
C=CCC12C(=O)C(=O)C(C)CC1OC1C(O)C(CO)C2(C)C12CO2,-1,test
OC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)c1ccc2c(-c3ccccc3)c3ccoc3nc2c1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-1,test
C=CC1CN2CCC1CC2N1C=CN(C)C1/C=N/O,-1,test
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1,-1,test
COc1cc2c(OC)[nH]cnc-2n1,-1,test
Clc1ccc(C2OCC(c3ccccc3)C(c3ccc(Cl)cc3)C2c2ccc(Cl)cc2)cc1,-1,test
Cc1cc2c(cc1-c1ccc(-c3ccc(C4(O)OCC(O)C(O)C4O)cc3)cc1)C(C)(C)[C@H](C)C2(C)C,-1,test
CCCCCCCCS(=O)[C@H](C)Cc1cc(O)ccc1-c1ccc(O)cc1-c1ccc(O)cc1-c1ccc(C)cc1,-1,test
CN(c1cc([N+](C)(C)C)ncn1)c1cc([N+](C)(C)C)ncn1,-1,test
O=C(O)c1cc(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)c1O,-1,test
CCC#C[C@@H](C)c1cc(N)ccc1C1OC(c2cc(N)ccc2C(=O)O)CC1O,-1,test
O=[N+]([O-])Oc1ccc(N=Nc2ccc(-c3ccc(N=Nc4ccc(-c5ccc(N=Nc6ccc(CO)nc6)cc5)nc4)cc3)cc2)cn1,-1,test
Cn1cnc(-c2ncn(C)c2-c2ccccc2)c1-c1ccccc1,-1,test
O=C(O)CCCc1ccc(S(=O)(=O)Cl)cc1,-1,test
CCCCCCc1cc(CCCCCC)c(O)c(CCCCCC)c1,-1,test
CC1CC2OC3C(O)C(c4c(Cl)cc(Cl)cc4Cl)C(C)(C34CO4)C2(C(=O)O)C(=O)C1=O,-1,test
O=Nc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(N=O)c(Cl)c5)cc4)cc3)cc2)cc1Cl,-1,test
O=C(O)CCc1ccc2c(-c3ccc4c(-c5ccc6c(CCC(=O)O)cc(=O)oc6c5)cc(=O)oc4c3)cc(=O)oc2c1,-1,test
CCC#C[C@@H](C)c1c(C)cc2c(O)ccc(O)c2c1[C@H](C)C#CCC,-1,test
CC(C)(C)C1OC(O)C(C2OC(O)C(c3ccccc3)C(O)C2O)C(O)C1O,-1,test
Clc1ccc(C2COC(c3ccc(Cl)cc3)C(c3ccccc3)C2c2ccccc2)cc1,-1,test
CC(C)(C)C1OC(O)C(C(C)(C)C)C(O)C1O,-1,test
CC1(C)CC(N)CC(C)(c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)C1,-1,test
OC1CC(c2cc3ccc(C4=NCCN4)cc3[nH]2)OC1c1ccccc1,-1,test
COc1cc2c3ccc4c(=O)c5c(-c6cccc7c(=O)c8c(ccc9c%10cc(OC)c%11c(=O)c%12ccccc%12c(=O)c%11c%10[nH]c98)c(=O)c67)cccc5c(=O)c4c3[nH]c2c2c(=O)c3ccccc3c(=O)c12,-1,test
Cc1cc(C(F)(F)F)cc(-c2cc(C)c(N)c(-c3cc(-n4cnc5c4ncn4ccnc54)cc(C)c3N)c2)c1N,-1,test
CCc1cn(-c2cn(-c3cn(C4CCN5CCCC45)c(=O)nc3N)c(=O)nc2N)c(=O)nc1N,-1,test
O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1,-1,test
Nc1ccc(-c2cc(N)ccc2-n2ccnc2)c(-c2cc(N)ccc2C(F)(F)F)c1,-1,test
FC(F)(F)n1cnc2c1ncn1ccnc21,-1,test
CC1(C)OC1c1cccc(-c2cccc(C(=O)O)c2)c1,-1,test
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(Cl)cc3)cc2)cc1,-1,test
N=c1ccn2c(n1)OC1C(O)C(c3ccc(-c4ccc(C5OC6C(Oc7nc(=N)ccn76)C5O)cc4)cc3)OC12,-1,test
CCCCCCc1cc(CCCCCC)c(O)c(N2C(=O)CCC2=O)c1,-1,test
Cc1ccc(-c2ccc(I)cc2)c(O)c1-c1ccc(C)c(C2OC(c3ccc(I)cc3)C(O)C(O)C2O)c1O,-1,test
CC1CC2OC3C(O)C(c4ccc(Cl)cc4)C(C)(C34CO4)C2(C(=O)O)C(=O)C1=O,-1,test
Cc1cc(-n2cnc3c2ncn2ccnc32)c(O)c(-n2cnc3c2ncn2ccnc32)c1,-1,test
Cc1cc(Cl)c(-c2ccc(N=Nc3ccc(-c4ccccc4)nc3)cc2)c(Cl)c1,-1,test
CN(C(=O)c1ccc(F)cc1)C(=O)c1ccc(F)cc1,-1,test
Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1ccc(-c3ccc(-c4ccc(-c5c(O)cc(O)c6c5C(=O)c5cc(C)cc(O)c5C6=O)cc4)cc3)cc1)C2=O,-1,test
CCc1cn(CC)c(=O)nc1N,-1,test
O=C(O)Cc1ccc(CC(=O)O)cc1,-1,test
CCC1OC(O)C(C(=O)O)C(O)C1O,-1,test
Cc1ccc(-c2cc(N)ccc2-c2ccc(N)cc2-c2ccc(N)cc2-c2ccc(C)c(C)c2C)c(C)c1C,-1,test
CCC#CC(C)c1ccc(N=Nc2ccc(C34C(C=C(C)C(=O)C3O)OC3C(O)C(O)C4(C)C34CO4)cc2)cn1,-1,test
CCc1c(C)ccc(C2CC3(C)C(CCC3(O)CC)C3CCC4=CC(=O)CCC4=C23)c1O,-1,test
O=C(O)CCc1ccc2c(CCC(=O)O)cc(=O)oc2c1,-1,test
O=Nc1ccc(-c2ccc(N=O)c(Cl)c2)cc1Cl,-1,test
Cc1cc(-c2ccc(-c3ccc(-c4ccc(-n5cc(I)c(N)nc5=O)cc4)cc3)cc2)cc(C)c1N,-1,test
CC1(C)CC(N)CC(C)(c2ccc(-c3ccc([C@H]4O[C@@H](c5ccc(F)cc5)[C@H](O)[C@@H](O)[C@@H]4O)cc3)cc2)C1,-1,test
Cc1cc(C(O)CCC#N)cc(-c2cc(C)c(N)c(-c3cc(C(O)CCC#N)cc(C)c3N)c2)c1N,-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1ccc(-c2ccc(C3(O)CCC4C5CCC6=CC(=O)C=CC6(C)C5C(O)CC43C)cc2)cc1,-1,test
CC1=CC2OC3C(O)C(N4C(=O)C=CC4=O)C(C)(C34CO4)C2(c2ccc(Cl)cc2Cl)C(O)C1=O,-1,test
OC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)c1c(-c2ccccc2)ccc2c(-c3ccccc3)c3ccoc3nc12,-1,test
O=c1[nH]c(=O)n(-c2ccc(-c3ccc(-c4ccc(-n5cc(Br)c(=O)[nH]c5=O)cc4)cc3)cc2)cc1Br,-1,test
CC1Sc2c(-c3c4n(c5cc(-c6ccccc6)c(F)cc5c3=O)C(C)S4)c(=O)c3cc(F)c(CO)cc3n21,-1,test
O=C(O)c1ccc(-c2ccc(C(O)C(O)C(O)CO)cc2)cc1,-1,test
CCCCCCCCCCCCC1(O)CCC(O)C(O)C1O,-1,test
O=C(O)c1ccccc1-c1ccccc1-c1ccccc1C(=O)O,-1,test
CC(C)c1ccc(C2(O)CCC(O)C(O)C2O)cc1,-1,test
Cn1cnc(CCl)c1CCl,-1,test
Oc1ccc(-c2ccc(O)cc2-c2cc(O)ccc2-c2ccccc2)c(-c2ccccc2)c1,-1,test
N=c1ccn2c(n1)OC1C(O)C(n3cc(-c4cn(C5OC6C(Oc7nc(=N)ccn76)C5O)c(=O)[nH]c4=O)c(=O)[nH]c3=O)OC12,-1,test
Clc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc(-c6ccc(Cl)cc6Cl)cc5)cc4)cc3)cc2)cc1,-1,test
O=S(=O)(O)Oc1ccc(-c2ccc(OS(=O)(=O)O)cc2)cc1,-1,test
CN(C)c1cc2c3ccc4c(=O)c5c(-c6cc7c8ccc9c(=O)c%10c(-n%11cc(I)c(=O)[nH]c%11=O)cccc%10c(=O)c9c8[nH]c7c7c(=O)c8ccccc8c(=O)c67)cccc5c(=O)c4c3[nH]c2c2c(=O)c3ccccc3c(=O)c12,-1,test
CCC(C)(C)C1OC(c2ccccn2)C(=O)C1O,-1,test
O=C(O)CCn1ccnc1,-1,test
O=C(O)c1cc(O)ccc1-c1ccc(O)cc1-c1ccc(O)cc1C(=O)O,-1,test
CCc1ccc(-c2ccc(C3CCC4OC4C3)cc2)cc1,-1,test
C#C[C@]1(c2cc3ccc(-c4cc5ccc(-c6ccc7cc([C@H]8CC[C@@H]9O[C@@H]98)c(=O)oc7c6)cc5oc4=O)cc3oc2=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-1,test
O=C(O)c1ccccc1-c1ccccc1-c1ccccc1-c1nc[nH]c2ncnc1-2,-1,test
c1cc([C@H]2CC[C@@H]3O[C@@H]32)ccc1-c1ccc([C@H]2CC[C@@H]3O[C@@H]32)cc1,-1,test
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C1OC([C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)C(O)C1=O,-1,test
Cc1cc2c(cc1-c1c(CCO)ccc3c([C@@]4(O)[C@H](C)CC5C6CCC7=CC(=O)C=C[C@]7(C)[C@@]6(F)[C@@H](O)C[C@@]54C)c4ccoc4nc13)C(C)(C)CC(C)C2(C)C,-1,test
N[C@H](Cc1ccc(Br)cc1)C(=O)O,-1,test
CCCCCCCCCCCCCCCCCC1=NCCN1c1cc(-c2cc(N3CCN=C3CCCCCCCCCCCCCCCCC)ncn2)ncn1,-1,test
COc1ccccc1O,-1,test
Cc1cc(CC(=O)O)cc(CC(=O)O)c1N,-1,test
CCCCCCCCCCCCCCCCc1cccc(-c2cc(=O)c3c(O)cc(O)cc3o2)c1,-1,test
O=S(=O)(O)CNc1ccc(-c2ccc(-c3ccc(NCS(=O)(=O)O)cc3)cc2)cc1,-1,test
C[N+](C)(C)c1cc(-c2cc([N+](C)(C)C)ncn2)ncn1,-1,test
CCC1OC(O)C(C2OC(O)C(C3OC(O)C(C(=O)O)C(O)C3O)C(O)C2O)C(O)C1O,-1,test
O=C1c2ccccc2C(=O)C1CO,-1,test
O=c1[nH]c(=O)n(CBr)cc1-c1cn(-c2cn(-c3ccccc3C3=CCCC3)c(=O)[nH]c2=O)c(=O)[nH]c1=O,-1,test
COc1c(C)n(C)n(-c2c(C)n(C)n(-c3cc(=O)c4c(O)cc(O)cc4o3)c2=O)c1=O,-1,test
CC1CC2OC3C(O)C(C4OC(N5C=CN(C)C5/C=N/O)C(O)C(O)C4O)C(C)(C34CO4)C2(N2C=CN(C)C2/C=N/O)C(=O)C1=O,-1,test
CC1CC(C)(O)C(O)(C(F)(F)F)C(C)C(C(F)(F)F)C(C)C(=O)OC(C2CCC3(C)C(=CCC4C3CCC3(C)C4CCC3C(F)(F)F)C2)C(O)C(C)(O)C(C)C1=O,-1,test
Cn1cnc(N2CCCC2)c1-c1ncn(C)c1N1CCCC1,-1,test
CC12CCC(C(=O)O)CC1=CCC1C2CCC2(C)C(C(=O)C3CCC4(C)C(=CCC5C4CCC4(C)C(c6ccccc6)CCC54)C3)CCC12,-1,test
NC(=S)Nc1ccccc1O,-1,test
O=C1c2cc(N3CCC(N4CCCCC4)CC3)ccc2OC12CC2,-1,test
Brc1ccc(-c2cc(-c3cc(-c4cc(-c5ccc(Br)cc5)ncn4)ncn3)ncn2)cc1,-1,test
CC(C)(C)C1OC(C(=O)O)C(O)C1O,-1,test
COc1cccc(-c2cccc(OC)c2)c1,-1,test
C=CC1CN2CCC1CC2c1cccc(-c2cccc(-c3ccccc3)c2)c1,-1,test
Cc1cc(C2(O)CCC(O)C(O)C2O)cc(C(O)C(O)C(O)C(C)O)c1N,-1,test
CC1Sc2c(CO)c(=O)c3cc(F)c(-c4cc5c(cc4F)c(=O)c(CO)c4n5C(C)S4)cc3n21,-1,test
OC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)c1c2ccoc2nc2c([C@H](O)[C@H](O)[C@H](O)[C@H](O)CO)c(-c3ccccc3)ccc12,-1,test
CC1=C[C@@H]2O[C@H]3[C@@H](O)[C@H](c4ccc(N)cc4-c4ccccc4)[C@](C)([C@@]34CO4)[C@]2(c2ccccc2)[C@@H](O)C1=O,-1,test
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C1OC(CBr)C(=O)C1O,-1,test
Cc1cc(CCC(=O)O)c2c(O)cc(-c3cc(O)c4c(-c5ccccc5)cc(C)cc4c3O)c(O)c2c1,-1,test
CCCCCCCCCCCC[C@@]1(O)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-1,test
O=S(=O)(OC1OC(c2ccc(C3CC(O)C(OS(=O)(=O)c4ccc(F)cc4)O3)cc2)CC1O)c1ccc(F)cc1,-1,test
CCCCCCCCCCCCC1OC(c2ccc(-c3ccc(-c4ccc(S(=O)(=O)Cl)cc4)cc3)cc2)C(O)C(O)C1O,-1,test
O=C1OC2C(c3ccc(F)cc3)C(=O)OC2C1c1ccc(F)cc1,-1,test
CCC1=C(CC2NCCc3cc(CC(=O)O)c(C4C(C=C(Cl)Cl)C4(C)C)cc32)CC2c3cc(C4C(C=C(Cl)Cl)C4(C)C)c(CC(=O)O)cc3CCN2C1,-1,test
O=C(O)[C@H]1O[C@@H](C(=O)O)[C@H](C2CC(O)C(c3ccc(F)cc3)O2)[C@@H](O)[C@@H]1O,-1,test
Clc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc(-c6ccc(N=Nc7ccc(-c8ccc(Cl)cc8Cl)cc7)cc6)cc5)cc4)cc3)cc2)c(Cl)c1,-1,test
