smiles,Mutagenicity,group
CC(O)=Nc1ccc(C=Nn2nnc3ccnc-3c2O)cc1,1,training
O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,1,training
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,1,training
O=[N+]([O-])c1ccc2c3ccccc3c3cccc4ccc1c2c43,1,valid
O=[N+]([O-])c1ccc2c(ccc3ccccc32)c1,1,training
Nc1cccc([N+](=O)[O-])c1N,1,training
Cc1ccc([N+](=O)[O-])c2ccccc12,1,valid
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,1,training
O=[N+]([O-])c1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,1,test
O=[N+]([O-])c1ccc2c3c(cccc13)CC2,1,training
CCCC(=O)OCc1ccc([N+](=O)[O-])cc1,1,training
CC(C)N=C(NC(C)C)OCc1ccc([N+](=O)[O-])cc1,1,training
C[N+](C)(C)CCNCCc1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,1,training
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,1,training
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c3ccc([N+](=O)[O-])cc3c2c1,1,training
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,1,training
O=[N+]([O-])c1ccc2c3ccccc3c3c([N+](=O)[O-])ccc4ccc1c2c43,1,training
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2-c1ccc([N+](=O)[O-])cc1,1,valid
COc1cc([N+](=O)[O-])ccc1N=C(C)O,1,training
O=[N+]([O-])c1ccc2ccc3cccc4cc(O)c1c2c34,1,test
CC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])n1[N+](=O)[O-],1,training
Nc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1,1,training
O=[N+]([O-])c1ccc2ccc3c4c(ccc1c24)c1ccccc1[n+]3[O-],1,training
O=[N+]([O-])c1ccc2c(c1)Cc1cc(O)ccc1-2,1,valid
Cn1cnc(-c2ccccc2)c1[N+](=O)[O-],1,test
Cn1c2cccc(=[NH2+])c-2cc2ccccc21,1,training
O=[N+]([O-])c1ccc2cccc3c2c1-c1ccccc1-3,1,training
O=C(C=Cc1ccccc1)c1ccc([N+](=O)[O-])cc1,1,training
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,1,training
COc1nsc2c([N+](=O)[O-])cccc12,1,training
CCCN=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,training
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1,training
CN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,1,training
O=[N+]([O-])c1ccc2[nH]ccc2c1,1,training
COc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1,training
O=C(O)c1cc([N+](=O)[O-])ccc1[N+](=O)[O-],1,training
O=[N+]([O-])c1cccc2c1oc1ccccc12,1,training
O=[N+]([O-])c1ccc(OC2CO2)cc1,1,training
Nc1ccc(Cl)cc1[N+](=O)[O-],1,training
Cc1ccc(NN=NCc2ccc([N+](=O)[O-])cc2)cc1,1,valid
Cc1ccc(N=[N+]([O-])c2ccc(C)c(N)c2)cc1N,1,valid
Nc1ccc2ccccc2c1N=Nc1ccc([N+](=O)[O-])cc1,1,training
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4,1,training
CC(C)(C)CN=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1ccc2c(ccc3c4ccccc4ccc23)c1,1,training
O=c1cc(-c2ccccc2)cc(-c2ccccc2)n1N=Cc1ccc([N+](=O)[O-])o1,1,training
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1,1,training
Cc1c(N)cc(N)cc1[N+](=O)[O-],1,training
O=[N+]([O-])c1cccc2ccccc12,1,training
CC(C)N=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,test
Nc1ccc(NCCO)c([N+](=O)[O-])c1,1,training
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,1,training
O=[N+]([O-])c1ccc2sc3ccccc3c2c1,1,valid
O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1c([N+](=O)[O-])cccc12,1,valid
CCc1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1,1,training
O=[N+]([O-])c1cc2cccc3cccc(o1)c32,1,training
CN(Cc1ccc([N+](=O)[O-])cc1)N=O,1,training
CCCCC(CC)COC(=O)c1ccc(N(C)C)c([N+](=O)[O-])c1,1,training
Nc1c(C(=O)O)cc([N+](=O)[O-])c2c1C(=O)c1ccccc1C2=O,1,training
O=[N+]([O-])c1ccc(C2N=C(O)c3ccccc3N2)s1,1,training
Nc1ccc2c([nH]c3ccccc32)c1[N+](=O)[O-],1,training
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,1,training
CN(C)CCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12,1,training
O=[N+]([O-])c1ccc2c(c1)CCc1ccccc1-2,1,training
O=[N+]([O-])c1ccc2ccc3ccccc3c2c1,1,training
CN(C)C(=O)C=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1ccc2c(c1)-c1ccc([N+](=O)[O-])c3cccc-2c13,1,training
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,1,test
Cn1c2cc(=[NH2+])ccc-2cc2ccccc21,1,test
Cc1ccc(C)c([N+](=O)[O-])c1,1,training
O=[N+]([O-])c1ccc2c([N+](=O)[O-])cc3cccc([N+](=O)[O-])c3c2c1,1,training
CN(C)[N+](=O)[O-],1,training
O=[N+]([O-])c1ccc(CCO)cc1,1,training
CC(C)=[N+]([O-])[O-],1,test
O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccccc1-2,1,valid
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1,training
Nc1ncnc2c1nc(-c1ccc([N+](=O)[O-])cc1)n2-c1ccc([N+](=O)[O-])cc1,1,training
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1ccc2ccc3c4ccccc4[n+]([O-])c4ccc1c2c34,1,training
Nc1cc(Cl)c([N+](=O)[O-])cc1O,1,training
Cc1c([N+](=O)[O-])cnc2c1nc1c(C)cccn12,1,valid
O=[N+]([O-])c1cc2c3c(cccc3c1)-c1ccccc1-2,1,training
CC1(c2ccc([N+](=O)[O-])cc2)CO1,1,training
O=[N+]([O-])c1ccccc1SSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,1,training
O=C(O)c1cccc([N+](=O)[O-])c1,1,training
O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,1,training
COc1nsc2cccc([N+](=O)[O-])c12,1,valid
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1,training
COc1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1,1,training
NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
O=[N+]([O-])C(Cl)(Cl)Cl,1,training
CCc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1,training
Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])cc1,1,training
Nc1ccc(N)c([N+](=O)[O-])c1,1,training
O=CC=Cc1ccc([N+](=O)[O-])o1,1,test
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1,training
CCCCCN=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2c1,1,test
O=[N+]([O-])c1ccc2c(c1)CC=C2,1,test
O=Nc1ccc2ccc3c([N+](=O)[O-])ccc4ccc1c2c43,1,training
COC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,1,training
CCc1ccccc1N=C(O)c1csc([N+](=O)[O-])c1,1,training
Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],1,training
Cc1ccc(N)cc1[N+](=O)[O-],1,training
CCCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,1,training
COc1ccc2cc([N+](=O)[O-])oc3cccc1c23,1,training
CN=C(O)C=C(C)OP(=O)(OC)OC,1,training
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1,test
COc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,1,valid
CC(C)(N=O)[N+](=O)[O-],1,training
CN(CCO[N+](=O)[O-])[N+](=O)[O-],1,training
O=[N+]([O-])c1cccc(O)c1,1,test
Nc1ccc([N+](=O)[O-])cc1Cl,1,training
O=C1N=C(O)c2ccc([N+](=O)[O-])cc21,1,test
Cc1cc(N)c([N+](=O)[O-])cc1N,1,training
O=[N+]([O-])c1ccc2c[nH]nc2c1,1,training
O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34,1,training
O=[N+]([O-])c1ccc2ccc3nc4ccccc4c4ccc1c2c34,1,training
O=[N+]([O-])c1ccc(C=NN2CCCN=C2O)o1,1,training
O=[N+]([O-])c1cnc2c(c1)nc1ccccn12,1,training
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1,training
COc1ccc([N+](=O)[O-])cc1N=Nc1c(O)c(C(O)=Nc2cccc([N+](=O)[O-])c2)cc2ccccc12,1,valid
[O-][N+](O)=CCO,1,training
CC(C)(Cl)[N+](=O)[O-],1,training
COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,1,training
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,1,test
COc1ccccc1N=C(O)c1csc([N+](=O)[O-])c1,1,valid
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,1,training
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCC=C4,1,training
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,1,training
Nc1cc2[nH]c3ccccc3c2cc1[N+](=O)[O-],1,training
N#CCc1ccccc1[N+](=O)[O-],1,training
O=[N+]([O-])c1ccc2cc3ccccc3cc2c1,1,training
O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],1,training
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,1,training
COC(=O)c1ccc([N+](=O)[O-])o1,1,training
COC(=O)C(C)=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1nccn1CC(O)=NCc1ccccc1,1,training
Cc1ncc([N+](=O)[O-])n1CCO,1,test
O=[N+]([O-])c1cccc(Br)c1,1,training
O=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,1,training
O=[N+]([O-])c1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,1,training
O=[N+]([O-])c1cc(C(O)=Nc2ccccc2)cs1,1,training
O=[N+]([O-])c1ccccc1CCO,1,training
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1,training
O=[N+]([O-])c1ccc2c3c([N+](=O)[O-])ccc4cccc(c5cccc1c52)c43,1,training
O=c1oc2ccc([N+](=O)[O-])cc2c2ccccc12,1,valid
O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,1,training
Cc1ccc(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,1,training
O=[N+]([O-])c1ccc2c(c1)C(O)c1ccccc1-2,1,training
O=Nc1c(-c2ccc([N+](=O)[O-])cc2)nc2sccn12,1,training
Nc1ccc([N+](=O)[O-])cc1O,1,test
COc1cc([N+](=O)[O-])ccc1N,1,training
CCOc1ccc([N+](=O)[O-])cc1,1,training
O=c1oc2cc([N+](=O)[O-])ccc2c2ccccc12,1,training
O=[N+]([O-])c1cc(C(O)=Nc2ccccc2Cl)cs1,1,training
Nc1cc([N+](=O)[O-])c(N)cc1F,1,training
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1,1,training
O=[N+]([O-])c1ccc(C=Cc2cccc(Cl)c2)cc1,1,training
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,1,training
CN=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1ccc2ccc3c4ccccc4nc4ccc1c2c43,1,training
CCC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1ccc2ccc3c(O)ccc4ccc1c2c43,1,valid
CN1CNc2c1n[c-][n+](O)c2N,1,training
CC(=O)OCN(C)[N+](=O)[O-],1,training
CC(Cl)(Cl)[N+](=O)[O-],1,training
O=C(C(Cl)Cl)N1CCN(c2ncc([N+](=O)[O-])s2)C1=O,1,test
O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])c4ccccc4c4ccc1c2c34,1,training
CN(C)CCCN=c1c2ccccc2[nH]c2c(N(CCO)CCO)ccc([N+](=O)[O-])c12,1,valid
Cc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1,training
O=[N+]([O-])c1ccc(Nc2ccc(Cl)cc2)cc1,1,training
NC(CCC(O)=NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(O)=NCC(=O)O)C(=O)O,1,training
O=[N+]([O-])c1cc(-c2ccccc2)cc([N+](=O)[O-])c1O,1,valid
Cn1c2ccccc2c(=[NH2+])c2ccccc21,1,training
CCOc1ccccc1[N+](=O)[O-],1,training
COC(=O)C=Cc1ccc([N+](=O)[O-])o1,1,training
Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1,training
O=[N+]([O-])c1ccc2nc[nH]c2c1,1,training
O=[N+]([O-])c1cc[n+]([O-])cc1,1,training
O=[N+]([O-])c1ccc2c3cccc4cccc(c5cccc1c52)c43,1,training
CC(O)=NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,1,training
O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCc1ccccc1-3,1,training
O=C(Nc1ccc(F)cc1)c1csc([N+](=O)[O-])c1,1,test
Nc1ccc(O)c([N+](=O)[O-])c1,1,training
CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
O=[N+]([O-])c1c2c3c(ccc4cccc(c43)CC2)c2ccccc12,1,training
O=[N+]([O-])c1ccc(-c2nc(=NCCO)c3ccccc3[nH]2)s1,1,test
O=[N+]([O-])c1ccc2c(ccc3cc([N+](=O)[O-])ccc32)c1,1,training
Cc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,1,training
CCN=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1c2ccccc2c2ccc3cccc4ccc1c2c43,1,training
CC(=O)c1cccc([N+](=O)[O-])c1,1,training
O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34,1,test
Cn1cc2cccc([N+](=O)[O-])c2n1,1,training
O=C(Nc1ccc(Br)cc1)c1csc([N+](=O)[O-])c1,1,training
O=[N+]([O-])c1cc2c(cc3ccc4cccc5ccc2c3c45)o1,1,valid
O=[N+]([O-])c1ccc2c(c1)Oc1ccccc1O2,1,training
N=C(O)NN=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1,training
Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
[O-][N+](=Nc1ccccc1)c1ccccc1,1,training
O=[N+]([O-])c1ccc2c(O)cc3cccc4ccc1c2c43,1,valid
O=[N+]([O-])c1ccccc1Br,1,training
CC(C)(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,1,test
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,1,training
Nc1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1,training
CC(C)(C)N=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1ccc2c(c1)Cc1cccc([N+](=O)[O-])c1-2,1,training
COC(O)=NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
O=[N+]([O-])c1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1-2,1,training
O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,1,training
O=[N+]([O-])c1ccc2ccc3c4ccccc4c([N+](=O)[O-])c4ccc1c2c43,1,training
Cn1ccnc1[N+](=O)[O-],1,training
O=[N+]([O-])c1ccc(S)cc1,1,test
O=[N+]([O-])c1cnc(N2CCN=C2O)s1,1,training
O=[N+]([O-])c1cc2c3c(ccc4cc([N+](=O)[O-])cc(c43)CC2)c1,1,training
O=Cc1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1ccc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)O)c2)c([N+](=O)[O-])c1,1,training
CNc1ccc(N(CCO)CCO)cc1[N+](=O)[O-],1,valid
COC(=O)c1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,1,training
Cc1c(N)cc([N+](=O)[O-])c(N)c1C,1,training
Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],1,test
O=C(OCC1CO1)c1ccc([N+](=O)[O-])cc1,1,training
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,1,training
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc3cccc4ccc1c2c43,1,training
O=[N+]([O-])c1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1,1,training
O=[N+]([O-])c1cc(C(O)=Nc2cccc(F)c2)cs1,1,training
O=[N+]([O-])c1ccc2c(c1)oc1ccccc12,1,training
Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],1,training
Nc1ccc(CO)c([N+](=O)[O-])c1,1,training
O=[N+]([O-])c1ccc2c3c(ccc([N+](=O)[O-])c13)-c1ccccc1-2,1,training
Nc1cc([N+](=O)[O-])ccc1CO,1,valid
Cc1ncc([N+](=O)[O-])n1C,1,training
CC(=O)N(O)c1ccc([N+](=O)[O-])cc1,1,training
O=[N+]([O-])c1ccc2ncccc2c1,1,training
O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,1,test
Nc1ccc([N+](=O)[O-])c(N)c1,1,training
O=C(c1ccc([N+](=O)[O-])cc1)C1OC1c1ccccc1,1,training
O=[N+]([O-])c1ccc(-c2csc(N=CO)n2)o1,1,training
O=[N+]([O-])c1ccc2c(c1)Oc1cc(Cl)c(Cl)cc1O2,1,valid
O=[N+]([O-])c1ccc(-c2nc3sccn3c2[N+](=O)[O-])cc1,1,training
O=[N+]([O-])c1ccc2c(c1)-c1ccccc1C2,1,training
NC(=NO)c1ccc([N+](=O)[O-])o1,1,valid
O=[N+]([O-])c1cccc2c1[nH]c1ccccc12,1,training
CCn1c2cc(=N)ccc-2c2ccc([NH3+])cc2c1-c1ccccc1,1,training
N=c1[nH]cc([N+](=O)[O-])s1,1,training
CCCCN(N=O)C(=N)N[N+](=O)[O-],1,test
O=[N+]([O-])c1ccc2c(O)nnc(O)c2c1,1,test
CCN(N=O)C(=N)N[N+](=O)[O-],1,training
N=C(NO)c1ccccc1,1,training
N=c1[nH]c2ccc([N+](=O)[O-])cc2s1,1,training
CN(N=O)C(=N)N[N+](=O)[O-],1,training
Nc1c2ncnc-2[nH]c[n+]1[O-],1,test
O=[N+]([O-])c1ccc(CBr)cc1,1,valid
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1,training
CCCN(C(=N)N=NO)[N+](=O)[O-],1,training
CCCCCN(N=O)C(=N)N[N+](=O)[O-],1,training
Cn1c([N+](=O)[O-])cnc1-c1n[nH]c(=N)s1,1,test
Nc1ncnc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c12,1,training
NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,1,training
C[N+]([O-])(CCCl)CCCl,1,training
O=[N+]([O-])c1ccc(NC(O)=NCCCl)s1,1,test
CC(C)CN(N=O)C(=N)N[N+](=O)[O-],1,training
O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl,0,training
C=C(C)C(=O)N[N+](C)(C)CC(C)O,0,training
O=[N+]([O-])c1ccccc1,0,training
CCOc1ccc(N=[N+]([O-])c2ccc(OCC)cc2)cc1,0,training
CCOc1cccc([N+](=O)[O-])c1,0,test
O=[N+]([O-])c1cccc([N+](=O)[O-])c1CO,0,training
Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,0,training
O=C(O)C=Cc1ccccc1[N+](=O)[O-],0,training
CCC(CO)=[N+]([O-])O,0,training
Cc1c(N=[N+]([O-])c2cccc([N+](=O)[O-])c2C)cccc1[N+](=O)[O-],0,training
CN=C(O)ON=CC(C)(C)SC,0,training
Nc1c(O)cccc1[N+](=O)[O-],0,training
CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0,training
CCC(C)=[N+]([O-])O,0,valid
O=[N+]([O-])c1cccc(Cl)c1,0,training
O=[N+]([O-])c1ccc2c(c1)C(c1ccccc1)=NCC(O)=N2,0,test
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,0,training
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0,training
Cc1ccc([N+](=O)[O-])cc1NO,0,training
CC=[N+]([O-])O,0,training
[O-][N+](=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,0,training
N=C(O)NN=CC(=O)O,0,training
O=[N+]([O-])c1ccccc1C(F)(F)F,0,training
COc1c(Cl)c(Cl)c([N+](=O)[O-])c(Cl)c1Cl,0,training
Cc1ccc([N+](=O)[O-])cc1N=[N+]([O-])c1cc([N+](=O)[O-])ccc1C,0,valid
O=C(C=Cc1ccccc1[N+](=O)[O-])c1ccccc1,0,test
CC(=O)c1ccccc1[N+](=O)[O-],0,valid
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,0,training
Nc1cccc([N+](=O)[O-])c1O,0,valid
O=[N+]([O-])OC1COC2C(O)COC12,0,training
O=[N+]([O-])c1ccccc1Nc1ccccc1,0,valid
CCCCCC=[N+]([O-])O,0,training
O=[N+]([O-])c1cccc(CO)c1,0,training
Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0,training
O=C(c1ccccc1)C1OC1c1ccc([N+](=O)[O-])cc1,0,training
[O-][N+](O)=C=Cc1ccco1,0,training
O=[N+]([O-])c1ccccc1CBr,0,test
O=[N+]([O-])c1ccccc1S(=O)(=O)O,0,training
O=[N+]([O-])c1c2ccccc2c([N+](=O)[O-])c2ccccc12,0,training
CCC(C(C)O)=[N+]([O-])O,0,training
Nc1cccc([N+](=O)[O-])c1CO,0,training
O=c1nc(O)c(C=CBr)cn1C1CC(O)C(CO)O1,0,training
O=[N+]([O-])c1ccc(COc2ccccc2)cc1,0,training
O=C(O)Cc1cccc([N+](=O)[O-])c1,0,training
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,0,training
C=[N+]([O-])O,0,training
NC(CCC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O,0,training
Cc1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0,training
CC(O)=Nc1ccc([N+](=O)[O-])cc1,0,training
CC(CO)=[N+]([O-])O,0,test
O=[N+]([O-])c1ccc(Nc2ccc(N=C=S)cc2)cc1,0,valid
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,training
O=[N+]([O-])c1c2ccccc2cc2c1ccc1ccccc12,0,training
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,0,training
O=[N+]([O-])c1cccc(C(F)(F)F)c1,0,training
O=[N+]([O-])c1ccccc1O,0,training
O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,0,training
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,0,training
[NH-]C(=O)c1cc[n+](COC[NH+]2C=CC=CC2=C[NH+]=O)cc1,0,training
Cc1ccc(N=[N+]([O-])c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],0,test
O=[N+]([O-])c1ccccc1-c1ccccc1,0,test
CCc1ccccc1[N+](=O)[O-],0,training
C[N+]1([O-])CCCC1c1cccnc1,0,training
O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,0,training
O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,0,test
O=[N+]([O-])c1cccc(CBr)c1,0,test
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],0,test
CCCC=[N+]([O-])O,0,training
N#Cc1cc(I)c(O)c([N+](=O)[O-])c1,0,training
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,training
CCN=[N+]([O-])CC,0,test
Cc1ccc(NO)cc1[N+](=O)[O-],0,training
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccn2)cc1,0,training
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,0,valid
O=C(O)CCC(=O)OCC(N=C(O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,0,valid
N#Cc1ccccc1[N+](=O)[O-],0,training
O=[N+]([O-])c1ccc(O)cc1,0,training
O=[N+]([O-])c1ccc(CNc2nc[nH]c3ncnc2-3)cc1,0,training
N#Cc1ccc([N+](=O)[O-])cc1,0,training
CC(C)(C)[N+](=O)[O-],0,training
COc1cccc([N+](=O)[O-])c1,0,training
O=[N+]([O-])c1ccccc1CO,0,training
CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,0,training
Cc1cc2ccccc2cc1[N+](=O)[O-],0,training
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,0,training
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,0,training
Cc1ccc(Cl)cc1[N+](=O)[O-],0,training
O=[N+]([O-])c1ccc(CO)cc1,0,test
O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1,0,valid
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0,training
O=[N+]([O-])c1ccc(S(=O)(=O)O)c([N+](=O)[O-])c1,0,training
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,0,training
COc1cc(Oc2ccc(Cl)cc2Cl)cc([N+](=O)[O-])c1,0,training
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0,training
O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1,0,training
Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O,0,training
O=[N+]([O-])c1ccc(-[n+]2nc(-c3ccccc3)nn2-c2ccc(I)cc2)cc1,0,training
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,0,training
O=C(C=Cc1cccc([N+](=O)[O-])c1)c1ccccc1,0,training
[O-][N+](=Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,0,training
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],0,training
