smiles,ESOL_top20_6_brics_mol,group
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(C5(O)CCC6C7CCC8=CC(=O)CCC8(C)C7C(=O)CC65C)c(-c5cc6c(cc5C5(O)CCC7C8CCC9=CC(=O)CCC9(C)C8C(O)CC75C)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)cc4C2C3=O)O1,-1,test
Cc1ccnc2c1NC(=O)c1cccnc1N2c1nc(Cl)nc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)n1,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3cc4c(N)nc(-c5c(Cl)cc(Cl)cc5Cl)nc4c(-c4c(Cl)cc(Cl)cc4Cl)c3C3CCC4C5CCC6=CC(=O)CCC6(C)C5CCC34C)CCC12,-1,test
Cc1cc(-c2nc(Cl)c(Cl)cc2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1cccc(Cl)c1)c1ncccc1C(=O)N2,-1,test
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(-c3nc(-n4c5nc(=O)[nH]c(=O)c-5nc5cc(C)c(C)cc54)nc(-n4c5nc(=O)[nH]c(=O)c-5nc5cc(C)c(C)cc54)n3)c2cc1C,-1,test
Clc1nc(-c2nc(Cl)nc(-c3c(Cl)c(Cl)cc(Cl)c3Cl)n2)nc(-c2nc(Cl)nc(-c3c(Cl)c(Cl)cc(Cl)c3Cl)n2)n1,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(c4cc(Cl)c(Cl)cc4Cl)C(O)(c4cc(Cl)c(Cl)cc4Cl)C3(C)CC(O)C12F,-1,test
CN1C(=S)c2cccnc2N(C2(O)C(O)CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)c2ccccc21,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1ccc(Cl)cc1Cl)c1nc(Cl)cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)n1,-1,test
CN1C(=O)c2cccnc2N(c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc(-c4cc([N+](=O)[O-])c(N5c6ncccc6C(=O)N(C)c6ccc(Cl)nc65)c([N+](=O)[O-])c4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2N)c2nc(Cl)ccc21,-1,test
O=C1Nc2ccc(-c3ccc4c(n3)N(c3ccc(Cl)c(Cl)c3Cl)c3ncccc3C(=O)N4)nc2N(c2ccc3c(n2)N(c2ccc(Cl)c(Cl)c2Cl)c2ncccc2C(=O)N3)c2ncccc21,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1cc(Cl)c(F)c(Cl)c1F,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2ccc(Cl)c(Cl)c2Cl)c2c([N+](=O)[O-])cc(-c3cc([N+](=O)[O-])c(-c4ccc(Cl)c(Cl)c4Cl)c([N+](=O)[O-])c3)cc2[N+](=O)[O-])C2(C)CCC(=O)C=C12,-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc(C4(O)CCC5C6CCC7=CC(=O)C=CC7(C)C6C(O)CC54C)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1cc2c(N)nc(-c3ccc(Cl)c(Cl)c3)nc2c(-c2ccc(Cl)c(Cl)c2)c1-c1ccc(Cl)c(Cl)c1,-1,test
Cc1cc(N2c3ncccc3C(=O)Nc3c(N4c5ncccc5C(=O)Nc5c(C6(O)CCC7C8CCC9=CC(=O)C=CC9(C)C8C(O)CC76C)cc(C)nc54)cc(C)nc32)c2c(n1)N(c1ccc(Cl)cc1Cl)c1ncccc1C(=O)N2,-1,test
O=[N+]([O-])c1cc(-c2cccc3ccccc23)cc([N+](=O)[O-])c1-c1c([N+](=O)[O-])cc(-c2cccc3ccccc23)cc1[N+](=O)[O-],-1,test
CC12CCC(=O)C=C1CCC1C3CCC(O)(c4cccc5ccccc45)C3(C)CC(O)C12F,-1,test
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(c3nc(N)c4cc(C5CCC6C7CCC8=CC(=O)CCC8(C)C7C(O)CC56C=O)c(-c5cc(Cl)ccc5Cl)c(C5CCC6C7CCC8=CC(=O)CCC8(C)C7C(O)CC56C=O)c4n3)CCC12,-1,test
CCCCCCCCC(=O)N1c2cc(-c3cc(C)c4c(c3)N(C3(O)CCC5C6CCC7=CC(=O)CCC7(C)C6C(O)CC53C)c3ncccc3C(=O)N4)cc(C)c2NC(=O)c2cccnc21,-1,test
Clc1cc(-c2ccc(-c3ccc(Cl)c(Cl)c3Cl)c(Cl)c2)ccc1-c1ccc(-c2ccc3ccccc3c2)cc1Cl,-1,test
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)c1nc(-c2ccc(Cl)cc2Cl)nc(C2(O)CCC3C4CCC5=CC(=O)CCC5(C)C4C(=O)CC32C)n1,-1,test
N#CC(=NOP(=S)(Oc1nc(Cl)nc(-c2nc(Cl)nc(-c3cc(Cl)ccc3Cl)n2)n1)Oc1cc(Cl)ccc1Cl)c1ccccc1,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C2(C)CCC(=O)C=C12,-1,test
Clc1cc(Cl)c(-c2nc(-c3cccc(Cl)c3Cl)nc(-c3cccc(Cl)c3Cl)n2)c(Cl)c1,-1,test
Clc1cc(Cl)c(-c2ccc3ccccc3c2)cc1Cl,-1,test
O=C1C(Cl)=C(Nc2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc(-c4ccc5ccccc5c4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)C(=O)c2ccccc21,-1,test
Cc1cc(-c2cccc(Cl)c2)cc2c1NC(=O)c1cccnc1N2c1nc(Cl)c(Cl)cc1Cl,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3cc(Cl)c(Cl)cc3Cl)CCC12,-1,test
Nc1c(-c2cc([N+](=O)[O-])c(-c3cccc(Cl)c3Cl)c([N+](=O)[O-])c2N)cc([N+](=O)[O-])c(-c2cccc(Cl)c2Cl)c1[N+](=O)[O-],-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cc6c(cc5-c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)c(-c5cc6c(cc5-c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)OCC5Oc7c(ccc8c7CC(C(=C)C)O8)C(=O)C65)cc4C2C3=O)O1,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3ccc4c(n3)N(C3CCC5C6CCC7=CC(=O)CCC7(C)C6CCC53C)c3ncccc3C(=O)N4)CCC12,-1,test
CN1C(=O)c2ccccc2N(c2ccc(Cl)cc2Cl)c2ccccc21,-1,test
Cc1cc(-c2cc(C)c3c(c2)N(c2cc(C)c4c(c2)N(c2c(Cl)cccc2Cl)c2ncccc2C(=O)N4)c2ncccc2C(=O)N3)cc2c1NC(=O)c1cccnc1N2c1ccc(Cl)c(Cl)c1,-1,test
Clc1nc(-c2nc(Cl)nc(C3CC4CC3C3CCCC43)n2)nc(C2CC3CC2C2CCCC32)n1,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1cc(C2c3cc4c(cc3C(Oc3cc(Cl)c(I)cc3Cl)C3COC(=O)C23)OCO4)cc(-c2cc(Cl)c(I)cc2Cl)c1O,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3ccc4c(n3)N(c3ccc5c(n3)N(c3cc(Cl)c(Cl)cc3Cl)c3ncccc3C(=O)N5)c3ncccc3C(=O)N4)CCC12,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3nc(N)c4cc(C5CCC6C7CCC8=CC(=O)CCC8(C)C7CCC56C)c(-c5cc(Cl)c(F)c(Cl)c5F)c(C5CCC6C7CCC8=CC(=O)CCC8(C)C7CCC56C)c4n3)CCC12,-1,test
Cc1cc(=O)c2c(-c3c4ccoc4c(-c4c5ccoc5c(C5(O)CCC6C7CC(C)C8=CC(=O)C=CC8(C)C7(F)C(O)CC65C)c5oc(C)cc(=O)c45)c4oc(C)cc(=O)c34)c3ccoc3c(-c3c(Cl)cc(Cl)cc3Cl)c2o1,-1,test
CCCCCCCCC(=O)N1c2cc(-c3cc(C)c4c(c3)N(c3cc(C)c5c(c3)N(C(=O)CCCCCCCC)c3ncccc3C(=O)N5)c3ncccc3C(=O)N4)cc(C)c2NC(=O)c2cccnc21,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(c4cc([N+](=O)[O-])c(-c5cc([N+](=O)[O-])c(-c6cc([N+](=O)[O-])c(-c7cc(Cl)c(Cl)c(Cl)c7Cl)c([N+](=O)[O-])c6N)c([N+](=O)[O-])c5N)c([N+](=O)[O-])c4N)C3(C)CC(O)C12F,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2ccc(Cl)c(Cl)c2Cl)c2c([N+](=O)[O-])cc(-c3ccc(Cl)c(Cl)c3Cl)cc2[N+](=O)[O-])C2(C)CCC(=O)C=C12,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cc6c(cc5-c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)c(-c5cc6c(cc5C5(O)CCC7C8CCC9=CC(=O)CCC9(C)C8C(O)CC75C)OCC5Oc7c(ccc8c7CC(C(=C)C)O8)C(=O)C65)cc4C2C3=O)O1,-1,test
Clc1cc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-1,test
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)c1nc(Cl)nc(C2(O)C(C)CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)n1,-1,test
Cc1cc(-c2ccc(Cl)c(Cl)c2)c2c(n1)N(c1cc(C)nc3c1NC(=O)c1cccnc1N3c1ccc(Cl)c(Cl)c1)c1ncccc1C(=O)N2,-1,test
CC12CCC(=O)C=C1CC(c1ccc(Cl)c(Cl)c1Cl)C1C2CCC2(C)C1CCC21CCC(=O)O1,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)c1nc(C2(O)CCC3C4CCC5=CC(=O)CCC5(C)C4CCC32C)nc(C2(O)CCC3C4CCC5=CC(=O)CCC5(C)C4CCC32C)n1,-1,test
Cc1cc(-c2cc(Cl)ccc2Cl)c2c(n1)N(c1cc(Cl)c(Cl)cc1Cl)c1ncccc1C(=O)N2,-1,test
O=c1ccc2cc3ccoc3c(-c3ccc(-c4ccc(-c5ccc(-c6c7occc7cc7ccc(=O)oc67)c(Cl)c5)c(Cl)c4)c(Cl)c3)c2o1,-1,test
CCCCCCCCCCCC(=O)N1c2nc(-c3nc(Cl)c(Cl)cc3Cl)ccc2NC(=O)c2cccnc21,-1,test
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(-c3ccc4c(n3)N(c3ccc(Cl)c(Cl)c3Cl)c3ncccc3C(=O)N4)c2cc1C,-1,test
O=[N+]([O-])c1cc(-c2cccc(Cl)c2)cc([N+](=O)[O-])c1-c1c([N+](=O)[O-])cc(-c2cc([N+](=O)[O-])c(-c3cccc4ccccc34)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],-1,test
Nc1c(-c2nc(Cl)c(Cl)cc2Cl)cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc(-c3nc(Cl)c(Cl)cc3Cl)c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],-1,test
O=[N+]([O-])c1cc(-c2ccc(Cl)c(Cl)c2Cl)cc([N+](=O)[O-])c1-c1cc([N+](=O)[O-])c(-c2ccc(Cl)c(Cl)c2Cl)c([N+](=O)[O-])c1,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(C5(O)C(O)CC6C7CCC8=CC(=O)C=CC8(C)C7(F)C(O)CC65C)c(-c5cc6c(cc5C5(O)C(O)CC7C8CCC9=CC(=O)C=CC9(C)C8(F)C(O)CC75C)OCC5Oc7c(ccc8c7CC(C(=C)C)O8)C(=O)C65)cc4C2C3=O)O1,-1,test
Clc1ccc(Cl)c(-c2nc(Cl)c(Cl)cc2Cl)c1,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2ccc3oc(=O)c(Cl)c(C)c3c2)c2ccc3oc(=O)c(Cl)c(C)c3c2)C2(C)CCC(=O)C=C12,-1,test
Nc1c(-c2cc(Cl)ccc2Cl)cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc(-c3cc(Cl)ccc3Cl)c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],-1,test
Cc1cc(=O)c2c(-c3c4ccoc4c(-c4c(Cl)cc(Cl)cc4Cl)c4oc(C)cc(=O)c34)c3ccoc3c(-c3c(Cl)cc(Cl)cc3Cl)c2o1,-1,test
Cc1cc(-c2c(Cl)ccc(Cl)c2Cl)cc2c1NC(=O)c1cccnc1N2c1c(Cl)ccc(Cl)c1Cl,-1,test
O=C1Nc2ccc(-c3ccc4c(n3)N(c3ccc5c(n3)N(c3cc(Cl)c(Cl)cc3Cl)c3ncccc3C(=O)N5)c3ncccc3C(=O)N4)nc2N(c2ccc(Cl)cc2)c2ncccc21,-1,test
CC1=CC2C(CCC3(C)C2CCC3(C)c2ccccc2S(=O)(=O)NN(C=O)c2nc(Cl)cc(-c3cc(Cl)nc(N(C=O)NS(=O)(=O)c4ccccc4-c4ccccc4S(=O)(=O)NN(C=O)c4nc(Cl)cc(C5CCC6C7CCC8=CC(=O)CCC8(C)C7C(O)CC56C=O)n4)n3)n2)C2(C)CCC(=O)C=C12,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1cc(Cl)nc(N(C=O)NS(=O)(=O)c2ccccc2-c2ccc(Cl)c(Cl)c2Cl)n1)c1nc(Cl)cc(-c2cc(Cl)nc(N(C=O)NS(=O)(=O)c3ccccc3-c3ccc(Cl)c(Cl)c3Cl)n2)n1,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1c([N+](=O)[O-])cc(-c2c(Cl)cccc2Cl)cc1[N+](=O)[O-])c1nc(Cl)cc(-c2cc([N+](=O)[O-])c(-c3c(Cl)cccc3Cl)c([N+](=O)[O-])c2)n1,-1,test
Cc1cc(=O)c2c(-c3ccc(Cl)cc3)c3ccoc3c(-c3c4ccoc4c(-c4ccc(Cl)cc4)c4oc(C)cc(=O)c34)c2o1,-1,test
CN1C(=O)c2cccnc2N(c2cc([N+](=O)[O-])c(-c3cc([N+](=O)[O-])c(-c4cc(Cl)c(F)c(Cl)c4F)c([N+](=O)[O-])c3)c([N+](=O)[O-])c2)c2ncccc21,-1,test
Nc1c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc(-c3c(Cl)c(Cl)cc(Cl)c3Cl)c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],-1,test
Cc1cc(-c2ccc(Cl)cc2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1ccc(Cl)c(Cl)c1)c1ncccc1C(=O)N2,-1,test
C#CC1(c2nc(-c3ccc(Br)c(Cl)c3)nc(-c3cccc4ccccc34)n2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-1,test
Nc1c(-c2cc(Cl)c(I)cc2Cl)cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc(-c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],-1,test
O=[N+]([O-])c1cc(-c2cccc(Cl)c2)cc([N+](=O)[O-])c1-c1cc([N+](=O)[O-])c(-c2ccc(-c3cccc(Cl)c3)cc2Cl)c([N+](=O)[O-])c1,-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-1,test
Cc1cc(-c2ccc(Cl)c(Cl)c2)c2c(n1)N(c1cc(C)nc3c1NC(=O)c1cccnc1N3c1ccc(Cl)cc1)c1ncccc1C(=O)N2,-1,test
Cc1cc(=O)c2c(-c3c4occc4c(-c4c5occc5c(N5c6ccccc6N(C)C(=O)c6cccnc65)c5c(=O)cc(C)oc45)c4c(=O)cc(C)oc34)c3ccoc3c(-c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c2o1,-1,test
O=C1c2ccccc2C(=O)N1P(=S)(OC(Br)C(Cl)(Cl)Br)OC(Br)C(Cl)(Cl)Br,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(c4ccc(Cl)c(Cl)c4)C3(C)CC(O)C12F,-1,test
Clc1ccc(-c2cc(Cl)c(I)cc2Cl)cc1Cl,-1,test
Cc1ccnc2c1NC(=O)c1cccnc1N2c1c([N+](=O)[O-])cc(-c2cc(Cl)ccc2Cl)cc1[N+](=O)[O-],-1,test
Cc1cc(-c2cc(C)c3c(c2)N(C2(O)CCC4C5CCC6=CC(=O)CCC6(C)C5C(O)CC42C)c2ncccc2C(=O)N3)cc2c1NC(=O)c1cccnc1N2C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-1,test
CC1C=C2C=CC(C)C(c3cc([N+](=O)[O-])c(-c4cc(Cl)ccc4Cl)c([N+](=O)[O-])c3)C2C(OP(=S)(Oc2cc(Cl)ccc2Cl)N2C(=O)c3ccccc3C2=O)C1,-1,test
CC1=CC2C(CCC3(C)C2CCC3(C)c2nc(N)c3cc(-c4ccc(Cl)c(Cl)c4Cl)c(C4(C)CCC5C6C=C(C)C7=CC(=O)CCC7(C)C6CCC54C)c(-c4c(Cl)c(Cl)cc(Cl)c4Cl)c3n2)C2(C)CCC(=O)C=C12,-1,test
Cc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(Cl)c(Cl)cc1Cl,-1,test
Cc1cc(-c2ccc3nc(S(N)(=O)=O)sc3c2)c2c(n1)N(c1cc(C)nc3c1NC(=O)c1cccnc1N3c1ccc3nc(S(N)(=O)=O)sc3c1)c1ncccc1C(=O)N2,-1,test
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)c1nc(N)c2cc(C3(O)CCC4C5CCC6=CC(=O)CCC6(C)C5C(O)CC43C)c(C3(O)CCC4C5CCC6=CC(=O)CCC6(C)C5C(O)CC43C)c(C3(O)CCC4C5CCC6=CC(=O)CCC6(C)C5C(O)CC43C)c2n1,-1,test
CC12CCC(=O)C=C1CC(c1cc([N+](=O)[O-])c(-c3ccc(Cl)c(Cl)c3Cl)c([N+](=O)[O-])c1)C1C2CCC2(C)C1CCC21CCC(=O)O1,-1,test
Nc1c(-c2nc(-c3cc(Cl)c(Cl)c(Cl)c3Cl)nc(-c3cc(Cl)c(Cl)c(Cl)c3Cl)n2)cc([N+](=O)[O-])c(-c2ccc([N+](=O)[O-])cc2Cl)c1[N+](=O)[O-],-1,test
O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])c(-c3ccc(Cl)cc3Cl)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1-c1ccc(Cl)cc1Cl,-1,test
Cc1cc(-c2ccc(Cl)c(Cl)c2)c2c(n1)N(c1ccc(Cl)cc1)c1ncccc1C(=O)N2,-1,test
CN1C(=S)c2cccnc2N(c2cc([N+](=O)[O-])c(-c3cc([N+](=O)[O-])c(N4c5ccccc5N(C)C(=S)c5cccnc54)c([N+](=O)[O-])c3)c([N+](=O)[O-])c2)c2ccccc21,-1,test
Cc1cc(C)c2c(n1)N(c1ccc(-c3ccc(Cl)cc3)c(Cl)c1)c1ncccc1C(=O)N2,-1,test
C#CC1(c2cc([N+](=O)[O-])c(OP(=S)(Oc3cc([N+](=O)[O-])c(C4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)c([N+](=O)[O-])c3)N3C(=O)c4ccccc4C3=O)c([N+](=O)[O-])c2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(OC4c5cc6c(cc5C(c5cc(-c7ccc(Cl)c(Cl)c7Cl)c(O)c(-c7c([N+](=O)[O-])cc(C8(O)C(O)CC9C%10CCC%11=CC(=O)C=CC%11(C)C%10(F)C(O)CC98C)cc7[N+](=O)[O-])c5)C5C(=O)OCC45)OCO6)C3(C)CC(O)C12F,-1,test
CCCCCCCCCCCC(=O)N1c2ncccc2C(=O)Nc2c(N3c4ncccc4C(=O)Nc4c(C5(O)CCC6C7CCC8=CC(=O)C=CC8(C)C7C(O)CC65C)cc(C)nc43)cc(C)nc21,-1,test
Cc1cc(C2(O)CCC3C4CC(C)C5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)c2c(n1)N(C1(O)CCC3C4CC(C)C5=CC(=O)C=CC5(C)C4(F)C(O)CC31C)c1ncccc1C(=O)N2,-1,test
Nc1c(-c2c(Cl)ccc(Cl)c2Cl)cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc(-c3cc([N+](=O)[O-])c(-c4c(Cl)ccc(Cl)c4Cl)c([N+](=O)[O-])c3N)cc2[N+](=O)[O-])c1[N+](=O)[O-],-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(-c2ccccc2S(=O)(=O)NN(C=O)c2nc(Cl)cc(-c3cc(Cl)nc(N(C=O)NS(=O)(=O)c4ccccc4-c4ccc(Cl)c(Cl)c4Cl)n3)n2)n1,-1,test
Cc1cc(-c2cccc(Cl)c2)cc2c1NC(=O)c1cccnc1N2C1CCCCC1,-1,test
Clc1nc(-c2nc(Cl)nc(C3CC4CC3C3CCCC43)n2)nc(-c2nc(Cl)nc(C3CC4CC3C3CCCC43)n2)n1,-1,test
Cc1cc(C2(O)C(C)CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1cccc(Cl)c1Cl)c1ncccc1C(=O)N2,-1,test
NS(=O)(=O)c1nc2ccc(-c3ccc4nc(S(N)(=O)=O)sc4c3)cc2s1,-1,test
Cc1cc(-c2cc(C)c3c(c2)N(C2CC4=CC(=O)CCC4(C)C4CCC5(C)C(CCC56CCC(=O)O6)C24)c2ncccc2C(=O)N3)cc2c1NC(=O)c1cccnc1N2C1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2cc(Cl)c(Cl)cc2Cl)c2c3ccoc3c(-c3c4occc4c(-c4cc(Cl)c(Cl)cc4Cl)c4c(=O)cc(C)oc34)c3oc(C)cc(=O)c23)C2(C)CCC(=O)C=C12,-1,test
CC1=CC2C(CCC3(C)C2CCC3(C)N2c3nc(-c4ccc5c(n4)N(c4ccc6c(n4)N(C4(C)CCC7C8C=C(C)C9=CC(=O)CCC9(C)C8CCC74C)c4ncccc4C(=O)N6)c4ncccc4C(=O)N5)ccc3NC(=O)c3cccnc32)C2(C)CCC(=O)C=C12,-1,test
Cc1cc(-c2cc([N+](=O)[O-])c(C3CCC4C5CCC6=CC(=O)CCC6(C)C5CCC34C)c([N+](=O)[O-])c2N)c2c(n1)N(c1cc([N+](=O)[O-])c(C3CCC4C5CCC6=CC(=O)CCC6(C)C5CCC34C)c([N+](=O)[O-])c1N)c1ncccc1C(=O)N2,-1,test
Clc1cccc(-c2c(Cl)cc(Cl)cc2Cl)c1,-1,test
Cc1cc(=O)c2c(-c3ccc(Cl)cc3)c3ccoc3c(-c3ccc(Cl)cc3Cl)c2o1,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5nc(Cl)nc(-c6c(Cl)cc(Cl)cc6Cl)n5)c(-c5cc(Cl)c(Cl)c(Cl)c5Cl)cc4C2C3=O)O1,-1,test
O=C1Nc2ccc(-c3cccc(Cl)c3)nc2N(c2cccc(Cl)c2)c2ncccc21,-1,test
Cc1cc(-c2cc(Cl)c(Cl)cc2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ncccc1C(=O)N2,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1ccc2ccccc2c1)c1nc(Cl)cc(-c2cc(Cl)nc(N(C=O)NS(=O)(=O)c3ccccc3-c3ccc(Cl)c(Cl)c3Cl)n2)n1,-1,test
Clc1cccc(-c2nc(Cl)nc(-c3cccc(Cl)c3)n2)c1,-1,test
CC12CCC(c3c(Cl)c(Cl)cc(Cl)c3Cl)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)N1c2nc(-c3ccc4c(n3)N(c3ccc5c(n3)N(C3(O)CCC6C7CCC8=CC(=O)C=CC8(C)C7C(O)CC63C)c3ncccc3C(=O)N5)c3ncccc3C(=O)N4)ccc2NC(=O)c2cccnc21,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(c3nc(N)c4cc(-c5nc(Cl)c(Cl)cc5Cl)c(C5CCC6C7CCC8=CC(=O)CCC8(C)C7C(O)CC56C=O)c(-c5nc(Cl)c(Cl)cc5Cl)c4n3)CCC12,-1,test
Cc1cc(C2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC32C)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(C1(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC31C)c1ncccc1C(=O)N2,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3cc4c(N)nc(-c5c(Cl)cc(Cl)cc5Cl)nc4c(C4CCC5C6CCC7=CC(=O)CCC7(C)C6CCC45C)c3C3CCC4C5CCC6=CC(=O)CCC6(C)C5CCC34C)CCC12,-1,test
Cc1cc(-c2c(Cl)ccc(Cl)c2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1c(Cl)ccc(Cl)c1Cl)c1ncccc1C(=O)N2,-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1cc(Cl)c(Cl)cc1Cl,-1,test
O=C1Nc2ccc(-c3ccc(Cl)c(Cl)c3Cl)nc2N(c2ccc3c(n2)N(c2ccc(Cl)c(Cl)c2Cl)c2ncccc2C(=O)N3)c2ncccc21,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3cc(Cl)nc(N(C=O)NS(=O)(=O)c4ccccc4-c4c(Cl)cccc4Cl)n3)CCC12,-1,test
CN1C(=O)c2cccnc2N(c2c([N+](=O)[O-])cc(-c3cc([N+](=O)[O-])c(C4(C)CCC5C6CCC7=CC(=O)CCC7(C)C6CCC54C)c([N+](=O)[O-])c3)cc2[N+](=O)[O-])c2nc(Cl)ccc21,-1,test
