smiles,hERG_top20_6_brics_mol,group,QED_score
N#Cc1cc(-c2nc3cc(C#N)cc(-c4cc(C#N)cc5nc(N6CCCCCC6)oc45)c3o2)c2oc(N3CCCCCC3)nc2c1,-1,test,0.18873768281332348
Cc1nnc(-c2cc(C(C)(C)C(=O)O)cc(C(C)(C)C(=O)O)n2)n1C(C)(C)C(=O)O,-1,test,0.6131015232494674
Nc1n[nH]c(-c2cc(N3CCOCC3)cc(-c3n[nH]c(N)n3)n2)n1,-1,test,0.5034069002159609
Nc1nc(-c2nc3c(C4SC(=O)NC4=O)nc(N)nc3s2)c2nc(-c3cc4cc(Br)ccc4nc3C3SC(=O)NC3=O)sc2n1,-1,test,0.19687995148344364
Cn1nc(C2(C)NC(=O)N([C@H]3OC[C@H]3N)C2=O)nc1C1(C)NC(=O)N([C@H]2OC[C@H]2N)C1=O,-1,test,0.3377329051843891
Cc1ncccc1C(C)CC#N,-1,test,0.6657089296534153
O=C1COc2ccc(-c3ccc4nc(-c5ccc6cc(-c7ccc8cc(C[C@]9(O)Cn%10c(=O)ccc%11ncc(F)c9c%11%10)ccc8n7)ccc6n5)ccc4c3)nc2N1,-1,test,0.18454958221450674
CC1(C)C[C@H](CO)CC[C@H]1C(=O)O,-1,test,0.6868343694491207
Cc1ncc(-n2c(CC(=O)O)cnc2C)n1CC(=O)O,-1,test,0.818568027515017
O=C(O)Cc1cc(N2CCOCC2)cc(CC(=O)O)n1,-1,test,0.79270107236481
C[C@H]1COc2c(C(=O)N3c4cccc5c4N(CCC5)S3(=O)=O)c(F)c(N)c3c2[C@@H]1C=C(C(=O)[O-])C3=O,-1,test,0.46341946551140745
[2H]C([2H])([2H])Oc1cc(C(=O)N2CCC[C@@H](N)C2)cc(CC(=O)O)n1,-1,test,0.8081983295348335
O=C1CN(S(=O)(=O)c2ccc(C[C@]3(O)Cn4c(=O)ccc5ncc(F)c3c54)cc2)CCN1c1ccc(S(=O)(=O)N2CCCCC2)cc1,-1,test,0.3121434642750787
c1c(-c2nnn[nH]2)cc(N2CCN(c3nnn[nH]3)CC2)nc1-c1nnn[nH]1,-1,test,0.3712317761840609
NC(=O)[C@H]1COC[C@H]1c1cc(C(F)(F)F)cc(C(F)(F)F)n1,-1,test,0.8476584383645503
O=C(NO)c1ccn2ncc(-c3ccn4ncc(N5CCN(c6ccccc6)CC5)c4n3)c2n1,-1,test,0.31178373519150626
CC(=O)c1cnc(N)c(-c2cc(N3CC[C@@H](C(C)=O)C3)cnc2N)c1,-1,test,0.8176253393805887
O=C(NO)c1nc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2nc1-c1ncc(F)cn1,-1,test,0.21409468570940365
C[C@]12CCC(=O)C[C@H]1C[C@@H](c1nc3ccc(Br)cc3cc1CS(C)(=O)=O)[C@@H]2c1nc2ccc(Br)cc2cc1CS(C)(=O)=O,-1,test,0.2080886324701522
CN=[S+](C)([O-])c1ccc(Nc2nnc3ccc(OC)nn23)cc1,-1,test,0.7331877081830206
Cc1nnc([C@H](CC(=O)O)CN2CCN(c3ccc(S(N)(=O)=O)cc3)C(=O)C2)n1-c1ccc(S(N)(=O)=O)cc1,-1,test,0.30397447319037124
O=C1COc2ccc([C@@H]3CCN(C(=O)[C@@H]4CCN(c5ccc6c(n5)NC(=O)CO6)C[C@@H]4F)C[C@@H]3F)nc2N1,-1,test,0.6163368501069973
CC(C)c1cnn(C)c1S(N)(=O)=O,-1,test,0.7449350636229405
N[C@@H]1CCCN(c2ncc(-c3ncc(N4CCOCC4)s3)s2)C1,-1,test,0.9125892905883383
CS(=O)(=O)NN1CC(N2CCOCC2)N(C(=O)C2CN(NS(C)(=O)=O)C(=O)N2c2cc(=O)c3c(O)cc(O)cc3o2)C1=O,-1,test,0.24729349118634453
Nc1nc2c(-c3ccc4[nH]c(=O)oc4c3)cccc2c2nc(-c3nc4c5cccc(-c6cccc7c6nc(N)n6nc(-c8ccc9[nH]c(=O)oc9c8)nc76)c5nc(N)n4n3)nn12,-1,test,0.16011416892333
O=C(c1ccc(F)cc1)N1CCN(c2nnc(-c3ccc(F)cc3)o2)C1=O,-1,test,0.707847159379285
Cc1nc2ccncc2c(=O)n1-c1nc2ccc(Br)cc2cc1-c1ccn(-c2cc3cc(Br)ccc3nc2C(N)=O)n1,-1,test,0.2532835707978585
Cc1cccc(N2C(=O)NC(C)(N3C(=O)NC(C)(N4C(=O)NC(C)(c5cccc(C)c5F)C4=O)C3=O)C2=O)c1F,-1,test,0.4932778437762471
CN1CCN(C(=O)[C@@H]2CC[C@@H](C(=O)N3CCN(C)CC3)C(C)(C)C2)CC1,-1,test,0.7327859770403644
CC(=O)N1CC[C@@H](N2CCC(C)(O)C2)[C@@H](F)C1,-1,test,0.7259953409466253
CS(=O)(=O)N(c1ccc2c(=O)c(O)c(-c3ccccc3N)oc2c1)c1ccccc1N,-1,test,0.4155326256274079
Cc1cc(C(=O)O)c(-c2ccc(-c3c(C(=O)O)cc(C)[nH]c3=O)cc2)c(=O)[nH]1,-1,test,0.547791698635038
C[C@@]1(N2CCC(CS(C)(=O)=O)CC2)CCSC(N)=N1,-1,test,0.8385953064361619
CC1(O)CCN(C(=O)N2Cc3cccnc3OC[C@@H]2[C@H]2CC[C@@](O)(C(N)=O)CC2)C1,-1,test,0.6459727100840795
N#C[C@H]1CCOC[C@@H]1c1cc(N2CCOCC2)cc(C(N)=O)n1,-1,test,0.8787819144926498
C[C@]12CCC(=O)C[C@H]1C[C@@H](n1cnnn1)[C@@H]2N1CCC2(CC1)CC(N1CCC3(CC1)CC(n1cnnn1)C3)C2,-1,test,0.584498422921495
CS(=O)(=O)CC[C@H](N)CN(C(=O)C1c2ccccc2C(=O)N1C1(N)CCOCC1)c1ccc2ccccc2n1,-1,test,0.4317623411763604
N#Cc1cc(C[C@@]2(O)Cn3c(=O)ccc4ncc(Cl)c2c43)c2oc(C(N)=O)nc2c1,-1,test,0.5099476467867521
CN1CCN(c2cc(-c3c[nH]c(=O)c(Cl)c3)cc(-c3c[nH]c(=O)c(Cl)c3)n2)CC1,-1,test,0.66517675235487
Cc1nnc(-n2cnnn2)c2nn(-c3c(-n4cnnn4)[nH]c(=O)c4c(=O)[nH]sc34)c(C)c12,-1,test,0.3343710173250283
NC(=O)c1nc2ccc(Br)cc2cc1-c1ccn(-c2cc3cc(Br)ccc3nc2C(N)=O)n1,-1,test,0.33422933488143214
Cc1nnc(C)n1[C@H]1C[C@@H](N2CCC[C@H]2C)C1,-1,test,0.785414360983144
O=C1CN(c2ccc3c(C[C@]4(O)Cn5c(=O)ccc6ncc(F)c4c65)nncc3c2)CCN1c1nncc2cc(C[C@]3(O)Cn4c(=O)ccc5ncc(F)c3c54)ccc12,-1,test,0.25139126293797476
Cc1nnc(N2CCN(C[C@@H](CC(=O)O)c3ccc(S(N)(=O)=O)cc3)CC2=O)n1-c1ccc(S(N)(=O)=O)cc1,-1,test,0.30397447319037124
O=C(O)c1ccc2ncc(C(=O)O)n2n1,-1,test,0.7243866223023588
Cc1nc2c(Cl)cccc2c(=O)n1-c1nc2c3cccc(-n4c(C)nc5c(Cl)cccc5c4=O)c3nc(N)n2n1,-1,test,0.32676470656381085
CC(C)(O)c1cccc(N2CCOCC2)c1C(=O)O,-1,test,0.8652915333652915
CN(C)c1noc(-c2noc(-c3ccc4c(c3)OCO4)n2)n1,-1,test,0.7132135326042823
CN(C)C1CC[N+](C(=O)[C@@H]2CNCCCO2)CC1,-1,test,0.691696507713964
Oc1cc(N2CCN(c3cc(O)ncn3)CC2)ncn1,-1,test,0.7895595232672393
O=C(O)c1cn(-c2cn(-c3nnc(C(=O)O)o3)nn2)nn1,-1,test,0.5793595410047311
N[C@H]1CO[C@@H]1n1nc(-c2ccc(=O)n([C@H]3OC[C@@H]3N)n2)ccc1=O,-1,test,0.6692141959477166
O=C(O)c1ncc2ccc(Nc3ccc4cnc(N5CCCCC5=O)nn34)n2n1,-1,test,0.5369647690526095
Cc1c(C(=O)NO)nn(-c2ccn(C)n2)c1C(=O)O,-1,test,0.5184020176642047
CS(=O)(=O)NN1CC(N2C(=O)N(NS(C)(=O)=O)CC2N2CCOCC2)N(c2cc(=O)c3c(O)cc(O)cc3o2)C1=O,-1,test,0.2674167339791221
CNS(=O)(=O)c1cc(-c2cc(S(=O)(=O)NC)c(F)cc2Cl)c(Cl)cc1F,-1,test,0.7406871811805793
O=C(c1cc(N2CCOCC2)nc(N2CCOCC2)c1)N1CCOCC1,-1,test,0.7623365977285731
Cc1cccc(CS(=O)(=O)C(C)(C)C)c1F,-1,test,0.8013285080522188
Cn1cc(-c2nnc(-c3nnc(-c4cn(-c5cnn(C)c5)nn4)o3)o2)cn1,-1,test,0.441176433547444
CN(C)C(=O)c1nnc(C(=O)N2CC(O)C2)o1,-1,test,0.6812187258663339
Cc1nc2ccccc2c(=O)n1-c1nc2c([nH]1)c(=O)n(-c1ccc(=O)n(C)n1)c(=O)n2-c1nnc(-n2c(C)nc3ccccc3c2=O)o1,-1,test,0.27469513840593407
C[C@@H]1CCCN1c1nnc(NC(=O)N2CCC3(CC2)NC(=O)NC3=O)o1,-1,test,0.642150672199623
Cc1nc2ccncc2c(=O)n1-c1ccn(-c2cc3cc(Br)ccc3nc2C(N)=O)n1,-1,test,0.42751514396499873
CN(C)c1nc2n(c1N(C)C)CCN(c1nn(C)c3c(=O)[nH]c(C(=O)O)nc13)C2,-1,test,0.605447263873275
CS(=O)(=O)c1ccc(C(=O)N([C@H](CO)C(F)(F)F)[C@H](CO)C(F)(F)F)cn1,-1,test,0.6537861956924849
Cc1nc2cnc(C(=O)O)cc2c(=O)n1-c1cc2c(=O)n(-c3cc4c(=O)n([C@@H]5CCOC[C@@H]5N)c(C)nc4cn3)c(C)nc2cn1,-1,test,0.2795959485376864
Cc1nccn1-c1cscn1,-1,test,0.6427363466681467
NC(=O)n1nc([C@H]2CC[C@@](O)(c3ccc4ccccc4n3)CC2)c2cc([C@H]3CC[C@@](O)(c4ccc5ccccc5n4)CC3)ccc21,-1,test,0.1943022899547292
O=S(=O)(Cc1nnc(CS(=O)(=O)c2ccccc2)o1)c1ccccc1,-1,test,0.6455493089561299
Cc1c[nH]c2ncnc(-c3cc4nnc(C(=O)O)c(C(=O)O)c4cc3C(=O)O)c12,-1,test,0.40015189708235716
N#Cc1cc(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)c2oc(-c3nc4cc(C#N)cc(N5CCN(C[C@]6(O)Cn7c(=O)ccc8ncc(F)c6c87)C5=O)c4o3)nc2c1,-1,test,0.24454803678650372
N#C[C@H]1CCOC[C@@H]1N1CCn2c(nc(C(N)=O)c2-c2c[n+]([O-])ccn2)C1,-1,test,0.56431054571349
O=C1CCc2c(C3CCN(C(=O)CC4CCN(c5ccnc6c5CCC(=O)N6)CC4)CC3)ccnc2N1,-1,test,0.6646682448921926
Cc1ncccc1-n1c(=O)c2c(c(C#N)c(-n3c(N)nc4ccc(Cl)cc43)n2-c2cccnc2C)n(C)c1=O,-1,test,0.3645185563074172
Cc1c[nH]c2ncnc(-c3nnc4cc(C(=O)O)c(C(=O)O)cc4c3C(=O)O)c12,-1,test,0.40015189708235716
O=[N+]([O-])c1cn2c(n1)OC[C@@H](n1cnnn1)C2,-1,test,0.5061332906398245
CC1(C)C[C@H](C(N)=O)CC[C@H]1n1cnnn1,-1,test,0.7916872953337611
Cc1ncc(-c2nc3cc(C#N)cc(N(C)c4cccnc4C)c3o2)cn1,-1,test,0.5488245443225461
Nc1ccc(-c2ncccc2Cl)nc1,-1,test,0.7778812426533598
CC(C)c1cnc2ccc(-c3ccc4ncc([C@H]5CCn6cc([N+](=O)[O-])nc6O5)n4n3)nn12,-1,test,0.30442393450251587
Cc1ncccc1-c1ncon1,-1,test,0.6345738486332638
O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC1(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)CCCCC1,-1,test,0.42773763898608846
C[C@H]([C@@H]1CNCCCO1)N1CCCC(c2nc(CO)cs2)C1,-1,test,0.8801843308656981
Nc1nc2ccc([C@@H](O)CN3CC(=O)Nc4ccccc4C3)nc2n1[C@@H](O)CN1CC(=O)Nc2ccccc2C1,-1,test,0.24274232702677226
Nc1ccc(-c2ccc(N)cn2)nc1,-1,test,0.7033880478076697
N#CCCc1cc(CCC#N)nc(-c2cc(C#N)cc3nc(CCC#N)oc23)c1,-1,test,0.6010565012974467
CC1=NC(c2ccc(S(N)(=O)=O)cc2)(n2ncc3c([C@H]4C[C@H]4F)ncnc32)N=C1N,-1,test,0.6259298190540672
OCc1cc2cc(Br)ccc2nc1-c1nc2ccc(Br)cc2cc1CO,-1,test,0.44095640809704767
CN(C)c1cc(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)nc(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)c1,-1,test,0.33422223373688414
CN1C2CCC1CC(c1cn(-c3cn(C4CC5CCC(C4)N5C)nn3)nn1)C2,-1,test,0.8088101540175077
Cn1nc(N2CCn3c(nnc3N3CCn4c(nnc4[C@H]4COCC[C@@H]4C#N)C3)C2)c2[nH]c([C@H]3COCC[C@@H]3C#N)nc(=O)c21,-1,test,0.32746917928239355
Cc1nc2cnc(C(=O)O)cc2c(=O)n1[C@@H]1CCOC[C@@H]1N,-1,test,0.8059876880317911
NS(=O)(=O)c1ccc(N2CCN([C@@H](Cc3ncc(F)cn3)C(=O)O)CC2)cc1,-1,test,0.6861737671385815
CC(=O)N1C(=O)N(NS(C)(=O)=O)C[C@H]1c1nc2ncc(F)cc2s1,-1,test,0.8439275520688339
Cc1ccc(NS(=O)(=O)N2CCC(NC3CC[N+](c4ccc(C)nc4)CC3)CC2)cn1,-1,test,0.6678127997504639
CC(=O)N1CCN(c2cccc3nc(C)n(CCO)c(=O)c23)CC1,-1,test,0.8793740924002664
CS(=O)(=O)c1ccc(-c2cnc[nH]2)nc1,-1,test,0.8193891364479275
CN(C)[C@H]1CN(c2nc(-c3cnccc3S(N)(=O)=O)c3c(N)nccn23)CC[C@H]1c1cnccc1S(N)(=O)=O,-1,test,0.27961582125778583
O=C(O)c1ccn2ncc(-c3ccn4ncc(-c5ccn6ncc(C(=O)O)c6n5)c4n3)c2n1,-1,test,0.4097033518232773
c1csc(-c2noc(-c3nc(-c4nccs4)no3)n2)n1,-1,test,0.5678616844698845
c1nnnn1-c1nnc(-c2nnc(-c3nnc(-n4cnnn4)o3)o2)o1,-1,test,0.3500886637312021
O=c1ccc2ncc(-c3cscn3)cc2n1-c1cscn1,-1,test,0.5707510124984424
CC(C)(O)c1nc2ncccc2s1,-1,test,0.7539903346325213
N[C@@H]1CCCN(C(=O)c2ccc3nnc(-c4ccc5nnc(CO)n5n4)n3n2)C1,-1,test,0.45835322260173067
O=C(O)Cc1cnc2ccc(=O)n(-c3cnc4ccc(=O)n(-c5cscn5)c4c3)c2c1,-1,test,0.4629635981624635
Cn1ccc(C(=O)NO)n1,-1,test,0.41045719222689653
OC(c1ccc(Cl)cc1)c1cc2cc(Br)ccc2nc1-c1ccc(Cl)cc1,-1,test,0.3562705999752338
N#C[C@H]1CCOC[C@@H]1C(=O)OC(F)F,-1,test,0.628948134879554
CN([C@H]1C[C@@H](c2nc[nH]n2)C1)[C@H]1C[C@@H](c2c(Cl)ccc(S(N)(=O)=O)c2Cl)C1,-1,test,0.7591521982641113
CN(C)CC(=O)N1CCN(CC(=O)N(C)C)CC1,-1,test,0.6325187549803297
CN1CCN(CC(O)CN2CCN(C)CC2)CC1,-1,test,0.6862601176219832
NC(=O)c1c[nH]c(N2CCC(c3c[nH]c(C(N)=O)n3)CC2)n1,-1,test,0.6127134298561916
Cc1ccc(S(=O)(=O)N2CCN(C(=O)C3CCN(C)CC3)CC2)cc1,-1,test,0.8067661482464099
Nc1ncnc2c1c([C@H]1CCN(c3cccnc3S(N)(=O)=O)C1=O)nn2[C@H]1CCN(c2cccnc2S(N)(=O)=O)C1=O,-1,test,0.23634316701034885
Cc1nn(-c2c(C)nn([C@H]3NC(=O)[C@@H]3N)c2C)c(C)c1[C@H]1NC(=O)[C@@H]1N,-1,test,0.5047092456837877
Cn1nccc1C1CCN(C(=O)CC2CCN(c3[nH]ncc3F)CC2)CC1,-1,test,0.8915078961099937
NS(=O)(=O)c1ccc(C[C@@H](C(=O)O)N2CCN([C@@H](Cc3ncc(F)cn3)C(=O)O)CC2)cc1,-1,test,0.42753706778451167
N#C[C@@H]1C[C@H](F)CN1c1ccnc(N)n1,-1,test,0.7249428157741257
Cn1c(-c2n[nH]c3nc(-c4n[nH]c5nc(-c6c[nH]c(=O)c7cc(S(C)(=O)=O)ccc67)n(C)c(=O)c45)n(C)c(=O)c23)nc2[nH]nc(C(=O)O)c2c1=O,-1,test,0.15099904614396997
CN1CCN([C@@H]2[C@@H](c3cncc(S(N)(=O)=O)c3)[C@@H](O)[C@@]3(O)c4c(cncc4-c4cncc(S(N)(=O)=O)c4)O[C@@]23N2CCN(C)CC2)CC1,-1,test,0.22132850973192197
Brc1ccc2nc(-c3nnc(-c4nc5ncccc5s4)o3)c(-c3nnc(-c4nc5ncccc5s4)o3)cc2c1,-1,test,0.21663297278845745
NC(=O)[C@@H]1CN2CCN(C(=O)CN3CCN(CCO)CC3)C[C@H]2CO1,-1,test,0.5415642734123296
Nc1nc2c(-c3ccc4[nH]c(=O)oc4c3)cccc2c2nc(-c3nc4c5cccc(-c6nc7c8cccc(-c9ccc%10[nH]c(=O)oc%10c9)c8nc(N)n7n6)c5nc(N)n4n3)nn12,-1,test,0.16011416892333
O=C(O)c1ccc2ncc(C[C@]3(O)Cn4c(=O)c(F)cc5ncc(F)c3c54)n2n1,-1,test,0.5238238726120957
CC#CCc1cnc2ccc(=O)n(-c3cnc4ccc(=O)n(CC#CC)c4c3)c2c1,-1,test,0.5011804824776132
O=C(NO)c1cc(C(=O)O)nc(C(=O)O)c1,-1,test,0.40595727090956735
CN(C)c1ccc(=O)n(C)n1,-1,test,0.5626664738432602
CS(=O)(=O)N1C[C@H](c2cn(CO)nn2)[C@@H]1CO,-1,test,0.6461202435830954
CN([C@H]1C[C@@H](c2c(Cl)ccc(S(N)(=O)=O)c2Cl)C1)[C@@H]1C[C@H]2C(=O)CC[C@H]2[C@H]1c1c(Cl)ccc(S(N)(=O)=O)c1Cl,-1,test,0.452864773585825
Nc1nc(-c2nc(N)c(Br)c(-c3nc(C[C@]4(O)Cn5c(=O)ccc6ncc(F)c4c65)nc(N)c3Br)n2)nc(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)c1Br,-1,test,0.16047021655277768
CS(=O)(=O)N1CCN(C2=Nn3c(nnc3-c3nnc4n3N=C(N3CCN(c5nnc6n5N=C(N5CCN(S(C)(=O)=O)CC5)CC6)CC3)CC4)CC2)CC1,-1,test,0.2666638570411437
O=c1oc2ccc(-c3ccc4oc(=O)oc4c3)cc2o1,-1,test,0.5281775566387492
N[C@@H]1C(=O)NC[C@H]1c1nc2ccc(Br)cc2cc1-c1nnc(-c2nnc(CCO)o2)o1,-1,test,0.37274771833915
N#C[C@@H]1C[C@H](F)CN1c1nnc(N2C[C@@H](F)C[C@H]2C#N)o1,-1,test,0.8012055835353518
CC(=O)N1CCN(C(C)=O)C(=O)C1,-1,test,0.4961208858612076
Cn1cc(C(=O)NC[C@H](N)C(=O)O)cn1,-1,test,0.5658897756264561
CC(=O)CCCCc1cc(-c2cnc(N)c(-c3ccn(C)n3)c2)cnc1N,-1,test,0.6231715914338122
CS(=O)(=O)c1ccc(-c2ccc(N/N=C/c3cccc(-c4cccc(/C=N/Nc5ccc(-c6ccc(S(C)(=O)=O)cn6)cc5)c4)c3)cc2)nc1,-1,test,0.10697147578531768
C[C@H]1CN([C@]23C[C@H](C(=O)O)C[C@H]2CN(CCCC(=O)O)C3)C[C@@H](C)N1C,-1,test,0.7255459114117158
Nc1n[nH]c(-c2nnc3ccc(-c4cc5cc(Br)ccc5nc4-c4ccc5nnc(-c6nc(N)n[nH]6)n5n4)nn23)n1,-1,test,0.22385109146688176
OCCNCCO,-1,test,0.3837448438131587
CCC(=O)NC1=N[C@H]2[C@H](O[C@H](C(=O)N3CCN(C(=O)CC)C(=O)C3)[C@@H](O)[C@@H]2O)S1,-1,test,0.46909480098325657
OCCN1CCN(c2cncs2)CC1,-1,test,0.7814791145335521
O=C(O)c1nnc(-c2nnc(N3CCC(c4nnn[nH]4)CC3)o2)o1,-1,test,0.6393643372541624
Cc1nc(-n2c(=O)cnc3ccc([C@H]4[C@H](N5c6cccc7c6N(CCC7)S5(=O)=O)C[C@@H]5C[C@H](O)CC[C@]45C)cc32)n2[nH]c(CC(=O)O)nc(=O)c12,-1,test,0.24373372708266938
N#Cc1cc(-c2nc3ncccc3s2)c2oc(C(N)=O)nc2c1,-1,test,0.6054625948968102
CN1CCN[C@@H](NS(=O)(=O)N(c2cnc3ccc(=O)n(-c4ccccc4O)c3c2)[C@H]2CN(C)CCN2)C1,-1,test,0.33254100487276633
Cc1cccc(N2C(=O)NC(C)(CS(=O)(=O)C(C)(C)C)C2=O)c1F,-1,test,0.8414592323348286
OCc1ccc2nc(-c3ccc4nc(-c5ccc6nc(CO)cn6c5)cn4c3)cn2c1,-1,test,0.46621169319332134
O=C(O)Cc1cscn1,-1,test,0.6648306092762432
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1[C@H](CC(=O)O)CN1CCN(C(=O)C2c3ccccc3C(=O)N2c2ccc(S(N)(=O)=O)cc2)C(=O)C1,-1,test,0.15503471828334572
N#Cc1cc(N(c2cnn3c2C(=O)NCC3)c2cnn3c2C(=O)NCC3)c2oc(-c3cnn4c3C(=O)NCC4)nc2c1,-1,test,0.27903028302830596
O=c1ccc2ncc(Cl)c3c2n1C[C@]3(O)Cc1cc(C[C@@]2(O)Cn3c(=O)ccc4ncc(Cl)c2c43)nc(N2CCOCC2)n1,-1,test,0.29395165772337495
O=C1CCCCN1c1ncc2ccc(Nc3ncc4ccc(N5CCCCC5=O)n4n3)n2n1,-1,test,0.5135421470952067
NCc1c([C@@H]2CCCO2)nc2n1CCN([C@@H]1CCCO1)C2,-1,test,0.9049421944648625
O=C(O)c1cc2cc(Br)ccc2nc1-c1nc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2nc1C(=O)O,-1,test,0.18939489316427036
O=C(OC(F)F)C1(C(=O)OC(F)F)CCCCC1,-1,test,0.44793200477613443
N#Cc1ccc(N2C[C@@H](F)C[C@H]2C#N)c(S(=O)(=O)CCO)c1,-1,test,0.8769565327906542
Cn1ccc(C(=O)O)n1,-1,test,0.5809634568165174
CN(C)c1c(C(=O)O)nc2n1CCN(c1nn(C)c3c(=O)[nH]c(C(=O)O)nc13)C2,-1,test,0.5101892832290198
NC1=N[C@@]2(C(=O)N3CCNCC3)CO[C@@H]([C@]34CO[C@@H](c5ccc6[nH]c7c(c6c5)CC[C@@H]7CC(=O)O)C[C@H]3CSC(N)=N4)C[C@H]2CS1,-1,test,0.31726820017377666
CC(C)c1ccc2ncc(C(C)C)n2n1,-1,test,0.750746078918697
C[C@@]1(C2CCN([C@]3(C)CCSC(N)=N3)CC2)CCSC(N)=N1,-1,test,0.8036281443285271
Cn1c(-c2c[nH]c(=O)c3cc(S(C)(=O)=O)ccc23)nc2[nH]nc(-c3c[nH]c(=O)c4cc(S(C)(=O)=O)ccc34)c2c1=O,-1,test,0.27135330451539846
Cc1nc2ccccc2c(=O)n1-c1nc2c([nH]1)c(=O)n(-c1ccc(=O)n(C)n1)c(=O)n2-c1nnc(-c2ccc(=O)n(C)n2)o1,-1,test,0.2625177099825801
Cc1nn(C)cc1C1(C(O)C2(c3cn(C)nc3C)COC2)COC1,-1,test,0.8754382220375072
CN(C)c1noc(-c2noc(-c3noc(-c4ccc5c(c4)OCO5)n3)n2)n1,-1,test,0.5162367676930589
CNc1nnc(C(=O)N2CCCC2)o1,-1,test,0.7384194852713365
CC1(C)c2nc(-c3cc(C#N)cc4nc(C(=O)O)oc34)c(C(=O)O)n2CCN1S(=O)(=O)c1ccc(F)cc1F,-1,test,0.36997100672698324
COC(=O)CN1CCOc2c1cnn1c(OC)nnc21,-1,test,0.6947116751155795
Cn1ccc(-c2cnc(N)c(-c3ccn(C)n3)c2)n1,-1,test,0.751017354027374
CN1CC2(CC(c3csc(-c4cc(C(N)=O)n(C5CC6(C5)CN(C)C6)n4)n3)C2)C1,-1,test,0.8325931799255286
CC1=NC(C(=O)O)(C2CCOCC2)N=C1N,-1,test,0.6921289548520544
Brc1ccc2nc(-c3cc4cc(Br)ccc4nc3-c3nc4ccc(Br)cc4cc3-c3nc4ncccc4s3)c(-c3nc4ncccc4s3)cc2c1,-1,test,0.17380579293440043
CN=[S+](C)([O-])c1ccc(C2CCN(C3CCN(c4ccc([S+](C)([O-])=NC)cc4)CC3)CC2)cc1,-1,test,0.555051604729942
O=C(N1Cc2cn(-c3cnc[nH]3)nc2C1)N1c2cccc3c2N(CCC3)S1(=O)=O,-1,test,0.6537349451370128
CN(C)c1c(CCO)nc2n1CCN(c1nn(C)c3c(=O)[nH]c(C(=O)O)nc13)C2,-1,test,0.49772489010526305
O=C(COP(=O)(O)O)OP(=O)(O)O,-1,test,0.43751524970042105
CN(C)c1cnn(C)c1-c1cnn(C)c1-c1cnn(C)c1N(C)C,-1,test,0.7235014296033945
O=C(O)c1ccc2c(-c3ccc4c(-c5nncc6cc(C(=O)O)ccc56)nncc4c3)nncc2c1,-1,test,0.3791605157664628
N#Cc1cc(C(=O)O)c2oc(-c3nc4cc(C#N)cc(-c5nc6cc(C#N)cc(C(=O)O)c6o5)c4o3)nc2c1,-1,test,0.33031335092375547
Brc1ccc2nc(-c3nc4ccc(Br)cc4cc3[C@@H]3CNCCCO3)c(-c3nc4ccc(Br)cc4cc3[C@@H]3CNCCCO3)cc2c1,-1,test,0.1839251593117186
Nc1nc2c(-c3ccc4[nH]c(=O)oc4c3)cccc2c2nc(N3CCNC3=O)nn12,-1,test,0.40509300712670726
Brc1ccc2nc(N3CCNCC3)c(N3CCNCC3)cc2c1,-1,test,0.8373327359354314
CC(=O)N1C(=O)O[C@]2(C)[C@@H](C(=O)O)OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](c3nncc4cc(C(=O)O)ccc34)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H]12,-1,test,0.3186542249614388
CN1CCc2cc(C(=O)N3CCCC3)c(-c3nc(N)n[nH]3)cc2[C@H]1Cc1nc(N)n[nH]1,-1,test,0.47949592004559216
Cn1nc(N2CCOCC2)ccc1=O,-1,test,0.6124176202391844
N#Cc1cnn2c(N3CCCCCC3)cc(-c3nncs3)nc12,-1,test,0.7196717425465557
CS(=O)(=O)N1CCN(C2=Nn3c(nnc3[C@H]3COCC[C@H]3c3nnc4n3N=C(N3CCN(c5cccc6[nH]ncc56)CC3)CC4)CC2)CC1,-1,test,0.3193392785377416
CS(=O)(=O)c1ccc([C@@H](O)[C@H](O)c2cnn3c2C(=O)NCC3)nc1,-1,test,0.6549861846422478
CC(C)(O)CN/C(=N\O)c1nonc1N1CCN(CC(C)(C)O)CC1,-1,test,0.22960462406358456
N#Cc1cc(C(N)=O)c2oc(C(N)=O)nc2c1,-1,test,0.741494166332685
Nc1n[nH]c(C(=O)N2CCCC2)n1,-1,test,0.6179366062990019
Cc1ncccc1N1CCCCC1C(=O)N1CCOCC1,-1,test,0.829573383894989
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)N1C(=O)N(NS(C)(=O)=O)C[C@@H]1N1C(=O)N(NS(C)(=O)=O)C[C@@H]1C(=O)O,-1,test,0.1868728679003241
